"Plot Title: FORCRK_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685714, SEN S/N: 20685714, LBL: Temp)","Bad Battery (LGR S/N: 20685714)","End Of File (LGR S/N: 20685714)"
2005,08/18/22 06:00:00,5.655,,
2006,08/18/22 06:30:00,5.552,,
2007,08/18/22 07:00:00,5.552,,
2008,08/18/22 07:30:00,5.552,,
2009,08/18/22 08:00:00,5.655,,
2010,08/18/22 08:30:00,5.860,,
2011,08/18/22 09:00:00,5.962,,
2012,08/18/22 09:30:00,5.962,,
2013,08/18/22 10:00:00,6.064,,
2014,08/18/22 10:30:00,6.268,,
2015,08/18/22 11:00:00,6.573,,
2016,08/18/22 11:30:00,6.978,,
2017,08/18/22 12:00:00,7.179,,
2018,08/18/22 12:30:00,7.381,,
2019,08/18/22 13:00:00,7.280,,
2020,08/18/22 13:30:00,7.280,,
2021,08/18/22 14:00:00,7.280,,
2022,08/18/22 14:30:00,7.179,,
2023,08/18/22 15:00:00,7.079,,
2024,08/18/22 15:30:00,6.978,,
2025,08/18/22 16:00:00,6.978,,
2026,08/18/22 16:30:00,6.877,,
2027,08/18/22 17:00:00,6.775,,
2028,08/18/22 17:30:00,6.775,,
2029,08/18/22 18:00:00,6.775,,
2030,08/18/22 18:30:00,6.674,,
2031,08/18/22 19:00:00,6.674,,
2032,08/18/22 19:30:00,6.573,,
2033,08/18/22 20:00:00,6.370,,
2034,08/18/22 20:30:00,6.166,,
2035,08/18/22 21:00:00,5.962,,
2036,08/18/22 21:30:00,5.757,,
2037,08/18/22 22:00:00,5.655,,
2038,08/18/22 22:30:00,5.552,,
2039,08/18/22 23:00:00,5.450,,
2040,08/18/22 23:30:00,5.450,,
2041,08/19/22 00:00:00,5.450,,
2042,08/19/22 00:30:00,5.450,,
2043,08/19/22 01:00:00,5.450,,
2044,08/19/22 01:30:00,5.347,,
2045,08/19/22 02:00:00,5.347,,
2046,08/19/22 02:30:00,5.244,,
2047,08/19/22 03:00:00,5.141,,
2048,08/19/22 03:30:00,5.037,,
2049,08/19/22 04:00:00,4.934,,
2050,08/19/22 04:30:00,4.934,,
2051,08/19/22 05:00:00,4.934,,
2052,08/19/22 05:30:00,5.141,,
2053,08/19/22 06:00:00,5.141,,
2054,08/19/22 06:30:00,5.141,,
2055,08/19/22 07:00:00,5.141,,
2056,08/19/22 07:30:00,5.141,,
2057,08/19/22 08:00:00,5.037,,
2058,08/19/22 08:30:00,5.037,,
2059,08/19/22 09:00:00,5.037,,
2060,08/19/22 09:30:00,5.141,,
2061,08/19/22 10:00:00,5.347,,
2062,08/19/22 10:30:00,5.655,,
2063,08/19/22 11:00:00,6.064,,
2064,08/19/22 11:30:00,6.370,,
2065,08/19/22 12:00:00,6.877,,
2066,08/19/22 12:30:00,7.280,,
2067,08/19/22 13:00:00,7.682,,
2068,08/19/22 13:30:00,7.983,,
2069,08/19/22 14:00:00,8.481,,
2070,08/19/22 14:30:00,8.779,,
2071,08/19/22 15:00:00,8.879,,
2072,08/19/22 15:30:00,8.978,,
2073,08/19/22 16:00:00,8.879,,
2074,08/19/22 16:30:00,8.879,,
2075,08/19/22 17:00:00,8.779,,
2076,08/19/22 17:30:00,8.680,,
2077,08/19/22 18:00:00,8.382,,
2078,08/19/22 18:30:00,8.182,,
2079,08/19/22 19:00:00,7.782,,
2080,08/19/22 19:30:00,7.481,,
2081,08/19/22 20:00:00,7.179,,
2082,08/19/22 20:30:00,6.775,,
2083,08/19/22 21:00:00,6.471,,
2084,08/19/22 21:30:00,6.166,,
2085,08/19/22 22:00:00,6.064,,
2086,08/19/22 22:30:00,5.962,,
2087,08/19/22 23:00:00,5.860,,
2088,08/19/22 23:30:00,5.655,,
2089,08/20/22 00:00:00,5.552,,
2090,08/20/22 00:30:00,5.450,,
2091,08/20/22 01:00:00,5.347,,
2092,08/20/22 01:30:00,5.244,,
2093,08/20/22 02:00:00,5.244,,
2094,08/20/22 02:30:00,5.244,,
2095,08/20/22 03:00:00,5.244,,
2096,08/20/22 03:30:00,5.141,,
2097,08/20/22 04:00:00,5.141,,
2098,08/20/22 04:30:00,5.141,,
2099,08/20/22 05:00:00,5.141,,
2100,08/20/22 05:30:00,5.141,,
2101,08/20/22 06:00:00,5.037,,
2102,08/20/22 06:30:00,4.831,,
2103,08/20/22 07:00:00,4.727,,
2104,08/20/22 07:30:00,4.623,,
2105,08/20/22 08:00:00,4.831,,
2106,08/20/22 08:30:00,5.037,,
2107,08/20/22 09:00:00,5.244,,
2108,08/20/22 09:30:00,5.347,,
2109,08/20/22 10:00:00,5.552,,
2110,08/20/22 10:30:00,5.757,,
2111,08/20/22 11:00:00,5.962,,
2112,08/20/22 11:30:00,6.166,,
2113,08/20/22 12:00:00,6.573,,
2114,08/20/22 12:30:00,6.877,,
2115,08/20/22 13:00:00,7.179,,
2116,08/20/22 13:30:00,7.280,,
2117,08/20/22 14:00:00,7.381,,
2118,08/20/22 14:30:00,7.582,,
2119,08/20/22 15:00:00,7.582,,
2120,08/20/22 15:30:00,7.682,,
2121,08/20/22 16:00:00,7.682,,
2122,08/20/22 16:30:00,7.582,,
2123,08/20/22 17:00:00,7.582,,
2124,08/20/22 17:30:00,7.481,,
2125,08/20/22 18:00:00,7.280,,
2126,08/20/22 18:30:00,7.079,,
2127,08/20/22 19:00:00,6.674,,
2128,08/20/22 19:30:00,6.370,,
2129,08/20/22 20:00:00,5.962,,
2130,08/20/22 20:30:00,5.655,,
2131,08/20/22 21:00:00,5.244,,
2132,08/20/22 21:30:00,5.037,,
2133,08/20/22 22:00:00,4.831,,
2134,08/20/22 22:30:00,4.727,,
2135,08/20/22 23:00:00,4.623,,
2136,08/20/22 23:30:00,4.519,,
2137,08/21/22 00:00:00,4.519,,
2138,08/21/22 00:30:00,4.415,,
2139,08/21/22 01:00:00,4.519,,
2140,08/21/22 01:30:00,4.415,,
2141,08/21/22 02:00:00,4.415,,
2142,08/21/22 02:30:00,4.311,,
2143,08/21/22 03:00:00,4.311,,
2144,08/21/22 03:30:00,4.311,,
2145,08/21/22 04:00:00,4.311,,
2146,08/21/22 04:30:00,4.311,,
2147,08/21/22 05:00:00,4.311,,
2148,08/21/22 05:30:00,4.207,,
2149,08/21/22 06:00:00,4.207,,
2150,08/21/22 06:30:00,4.102,,
2151,08/21/22 07:00:00,4.102,,
2152,08/21/22 07:30:00,4.102,,
2153,08/21/22 08:00:00,4.207,,
2154,08/21/22 08:30:00,4.415,,
2155,08/21/22 09:00:00,4.727,,
2156,08/21/22 09:30:00,4.934,,
2157,08/21/22 10:00:00,5.244,,
2158,08/21/22 10:30:00,5.552,,
2159,08/21/22 11:00:00,5.860,,
2160,08/21/22 11:30:00,6.268,,
2161,08/21/22 12:00:00,6.775,,
2162,08/21/22 12:30:00,7.179,,
2163,08/21/22 13:00:00,7.481,,
2164,08/21/22 13:30:00,7.481,,
2165,08/21/22 14:00:00,7.381,,
2166,08/21/22 14:30:00,7.280,,
2167,08/21/22 15:00:00,7.179,,
2168,08/21/22 15:30:00,7.179,,
2169,08/21/22 16:00:00,7.381,,
2170,08/21/22 16:30:00,7.682,,
2171,08/21/22 17:00:00,7.882,,
2172,08/21/22 17:30:00,7.882,,
2173,08/21/22 18:00:00,7.782,,
2174,08/21/22 18:30:00,7.582,,
2175,08/21/22 19:00:00,7.280,,
2176,08/21/22 19:30:00,6.978,,
2177,08/21/22 20:00:00,6.674,,
2178,08/21/22 20:30:00,6.370,,
2179,08/21/22 21:00:00,6.064,,
2180,08/21/22 21:30:00,5.757,,
2181,08/21/22 22:00:00,5.450,,
2182,08/21/22 22:30:00,5.244,,
2183,08/21/22 23:00:00,5.141,,
2184,08/21/22 23:30:00,5.037,,
2185,08/22/22 00:00:00,4.934,,
2186,08/22/22 00:30:00,4.934,,
2187,08/22/22 01:00:00,4.831,,
2188,08/22/22 01:30:00,4.831,,
2189,08/22/22 02:00:00,4.727,,
2190,08/22/22 02:30:00,4.727,,
2191,08/22/22 03:00:00,4.727,,
2192,08/22/22 03:30:00,4.727,,
2193,08/22/22 04:00:00,4.727,,
2194,08/22/22 04:30:00,4.623,,
2195,08/22/22 05:00:00,4.415,,
2196,08/22/22 05:30:00,4.311,,
2197,08/22/22 06:00:00,4.311,,
2198,08/22/22 06:30:00,4.311,,
2199,08/22/22 07:00:00,4.207,,
2200,08/22/22 07:30:00,4.311,,
2201,08/22/22 08:00:00,4.415,,
2202,08/22/22 08:30:00,4.519,,
2203,08/22/22 09:00:00,4.727,,
2204,08/22/22 09:30:00,5.141,,
2205,08/22/22 10:00:00,5.450,,
2206,08/22/22 10:30:00,5.860,,
2207,08/22/22 11:00:00,6.166,,
2208,08/22/22 11:30:00,6.471,,
2209,08/22/22 12:00:00,6.775,,
2210,08/22/22 12:30:00,7.079,,
2211,08/22/22 13:00:00,7.381,,
2212,08/22/22 13:30:00,7.682,,
2213,08/22/22 14:00:00,7.882,,
2214,08/22/22 14:30:00,7.983,,
2215,08/22/22 15:00:00,7.983,,
2216,08/22/22 15:30:00,7.983,,
2217,08/22/22 16:00:00,7.882,,
2218,08/22/22 16:30:00,7.882,,
2219,08/22/22 17:00:00,7.682,,
2220,08/22/22 17:30:00,7.582,,
2221,08/22/22 18:00:00,7.381,,
2222,08/22/22 18:30:00,7.179,,
2223,08/22/22 19:00:00,7.079,,
2224,08/22/22 19:30:00,6.877,,
2225,08/22/22 20:00:00,6.674,,
2226,08/22/22 20:30:00,6.370,,
2227,08/22/22 21:00:00,6.166,,
2228,08/22/22 21:30:00,6.064,,
2229,08/22/22 22:00:00,5.962,,
2230,08/22/22 22:30:00,5.860,,
2231,08/22/22 23:00:00,5.757,,
2232,08/22/22 23:30:00,5.655,,
2233,08/23/22 00:00:00,5.655,,
2234,08/23/22 00:30:00,5.450,,
2235,08/23/22 01:00:00,5.347,,
2236,08/23/22 01:30:00,5.347,,
2237,08/23/22 02:00:00,5.347,,
2238,08/23/22 02:30:00,5.347,,
2239,08/23/22 03:00:00,5.244,,
2240,08/23/22 03:30:00,5.347,,
2241,08/23/22 04:00:00,5.244,,
2242,08/23/22 04:30:00,5.244,,
2243,08/23/22 05:00:00,5.244,,
2244,08/23/22 05:30:00,5.244,,
2245,08/23/22 06:00:00,5.244,,
2246,08/23/22 06:30:00,5.244,,
2247,08/23/22 07:00:00,5.141,,
2248,08/23/22 07:30:00,5.141,,
2249,08/23/22 08:00:00,5.244,,
2250,08/23/22 08:30:00,5.450,,
2251,08/23/22 09:00:00,5.655,,
2252,08/23/22 09:30:00,5.860,,
2253,08/23/22 10:00:00,5.962,,
2254,08/23/22 10:30:00,6.166,,
2255,08/23/22 11:00:00,6.370,,
2256,08/23/22 11:30:00,6.471,,
2257,08/23/22 12:00:00,6.674,,
2258,08/23/22 12:30:00,6.877,,
2259,08/23/22 13:00:00,7.179,,
2260,08/23/22 13:30:00,7.381,,
2261,08/23/22 14:00:00,7.582,,
2262,08/23/22 14:30:00,7.782,,
2263,08/23/22 15:00:00,7.882,,
2264,08/23/22 15:30:00,7.983,,
2265,08/23/22 16:00:00,8.082,,
2266,08/23/22 16:30:00,7.983,,
2267,08/23/22 17:00:00,7.983,,
2268,08/23/22 17:30:00,7.782,,
2269,08/23/22 18:00:00,7.682,,
2270,08/23/22 18:30:00,7.481,,
2271,08/23/22 19:00:00,7.280,,
2272,08/23/22 19:30:00,7.079,,
2273,08/23/22 20:00:00,6.877,,
2274,08/23/22 20:30:00,6.573,,
2275,08/23/22 21:00:00,6.370,,
2276,08/23/22 21:30:00,6.064,,
2277,08/23/22 22:00:00,5.860,,
2278,08/23/22 22:30:00,5.655,,
2279,08/23/22 23:00:00,5.347,,
2280,08/23/22 23:30:00,5.037,,
2281,08/24/22 00:00:00,4.934,,
2282,08/24/22 00:30:00,4.831,,
2283,08/24/22 01:00:00,4.934,,
2284,08/24/22 01:30:00,4.934,,
2285,08/24/22 02:00:00,4.934,,
2286,08/24/22 02:30:00,4.934,,
2287,08/24/22 03:00:00,5.037,,
2288,08/24/22 03:30:00,5.141,,
2289,08/24/22 04:00:00,5.141,,
2290,08/24/22 04:30:00,5.141,,
2291,08/24/22 05:00:00,5.141,,
2292,08/24/22 05:30:00,5.037,,
2293,08/24/22 06:00:00,5.037,,
2294,08/24/22 06:30:00,4.934,,
2295,08/24/22 07:00:00,4.934,,
2296,08/24/22 07:30:00,4.934,,
2297,08/24/22 08:00:00,5.037,,
2298,08/24/22 08:30:00,5.141,,
2299,08/24/22 09:00:00,5.244,,
2300,08/24/22 09:30:00,5.450,,
2301,08/24/22 10:00:00,5.655,,
2302,08/24/22 10:30:00,5.962,,
2303,08/24/22 11:00:00,6.166,,
2304,08/24/22 11:30:00,6.471,,
2305,08/24/22 12:00:00,6.877,,
2306,08/24/22 12:30:00,7.280,,
2307,08/24/22 13:00:00,7.481,,
2308,08/24/22 13:30:00,7.481,,
2309,08/24/22 14:00:00,7.682,,
2310,08/24/22 14:30:00,7.882,,
2311,08/24/22 15:00:00,8.182,,
2312,08/24/22 15:30:00,8.282,,
2313,08/24/22 16:00:00,8.082,,
2314,08/24/22 16:30:00,7.782,,
2315,08/24/22 17:00:00,7.782,,
2316,08/24/22 17:30:00,7.882,,
2317,08/24/22 18:00:00,7.882,,
2318,08/24/22 18:30:00,7.782,,
2319,08/24/22 19:00:00,7.582,,
2320,08/24/22 19:30:00,7.280,,
2321,08/24/22 20:00:00,6.877,,
2322,08/24/22 20:30:00,6.471,,
2323,08/24/22 21:00:00,6.064,,
2324,08/24/22 21:30:00,5.757,,
2325,08/24/22 22:00:00,5.450,,
2326,08/24/22 22:30:00,5.244,,
2327,08/24/22 23:00:00,5.244,,
2328,08/24/22 23:30:00,5.141,,
2329,08/25/22 00:00:00,5.037,,
2330,08/25/22 00:30:00,4.934,,
2331,08/25/22 01:00:00,4.934,,
2332,08/25/22 01:30:00,4.831,,
2333,08/25/22 02:00:00,4.934,,
2334,08/25/22 02:30:00,5.037,,
2335,08/25/22 03:00:00,5.141,,
2336,08/25/22 03:30:00,5.141,,
2337,08/25/22 04:00:00,5.037,,
2338,08/25/22 04:30:00,4.934,,
2339,08/25/22 05:00:00,4.831,,
2340,08/25/22 05:30:00,4.727,,
2341,08/25/22 06:00:00,4.727,,
2342,08/25/22 06:30:00,4.727,,
2343,08/25/22 07:00:00,4.727,,
2344,08/25/22 07:30:00,4.831,,
2345,08/25/22 08:00:00,4.934,,
2346,08/25/22 08:30:00,5.037,,
2347,08/25/22 09:00:00,5.244,,
2348,08/25/22 09:30:00,5.552,,
2349,08/25/22 10:00:00,5.757,,
2350,08/25/22 10:30:00,6.064,,
2351,08/25/22 11:00:00,6.471,,
2352,08/25/22 11:30:00,6.674,,
2353,08/25/22 12:00:00,6.877,,
2354,08/25/22 12:30:00,6.978,,
2355,08/25/22 13:00:00,6.877,,
2356,08/25/22 13:30:00,6.775,,
2357,08/25/22 14:00:00,6.978,,
2358,08/25/22 14:30:00,7.481,,
2359,08/25/22 15:00:00,7.983,,
2360,08/25/22 15:30:00,8.282,,
2361,08/25/22 16:00:00,8.481,,
2362,08/25/22 16:30:00,8.581,,
2363,08/25/22 17:00:00,8.680,,
2364,08/25/22 17:30:00,8.680,,
2365,08/25/22 18:00:00,8.481,,
2366,08/25/22 18:30:00,8.282,,
2367,08/25/22 19:00:00,7.983,,
2368,08/25/22 19:30:00,7.582,,
2369,08/25/22 20:00:00,7.280,,
2370,08/25/22 20:30:00,6.978,,
2371,08/25/22 21:00:00,6.674,,
2372,08/25/22 21:30:00,6.573,,
2373,08/25/22 22:00:00,6.370,,
2374,08/25/22 22:30:00,6.166,,
2375,08/25/22 23:00:00,5.962,,
2376,08/25/22 23:30:00,5.655,,
2377,08/26/22 00:00:00,5.450,,
2378,08/26/22 00:30:00,5.450,,
2379,08/26/22 01:00:00,5.244,,
2380,08/26/22 01:30:00,5.141,,
2381,08/26/22 02:00:00,5.037,,
2382,08/26/22 02:30:00,5.037,,
2383,08/26/22 03:00:00,4.934,,
2384,08/26/22 03:30:00,4.934,,
2385,08/26/22 04:00:00,5.037,,
2386,08/26/22 04:30:00,5.037,,
2387,08/26/22 05:00:00,4.934,,
2388,08/26/22 05:30:00,5.037,,
2389,08/26/22 06:00:00,4.934,,
2390,08/26/22 06:30:00,4.934,,
2391,08/26/22 07:00:00,5.037,,
2392,08/26/22 07:30:00,5.141,,
2393,08/26/22 08:00:00,5.244,,
2394,08/26/22 08:30:00,5.347,,
2395,08/26/22 09:00:00,5.450,,
2396,08/26/22 09:30:00,5.655,,
2397,08/26/22 10:00:00,5.860,,
2398,08/26/22 10:30:00,6.166,,
2399,08/26/22 11:00:00,6.370,,
2400,08/26/22 11:30:00,6.674,,
2401,08/26/22 12:00:00,6.978,,
2402,08/26/22 12:30:00,7.280,,
2403,08/26/22 13:00:00,7.481,,
2404,08/26/22 13:30:00,7.782,,
2405,08/26/22 14:00:00,7.983,,
2406,08/26/22 14:30:00,8.082,,
2407,08/26/22 15:00:00,8.082,,
2408,08/26/22 15:30:00,7.882,,
2409,08/26/22 16:00:00,7.682,,
2410,08/26/22 16:30:00,7.481,,
2411,08/26/22 17:00:00,7.179,,
2412,08/26/22 17:30:00,6.978,,
2413,08/26/22 18:00:00,6.674,,
2414,08/26/22 18:30:00,6.573,,
2415,08/26/22 19:00:00,6.370,,
2416,08/26/22 19:30:00,6.370,,
2417,08/26/22 20:00:00,6.268,,
2418,08/26/22 20:30:00,6.166,,
2419,08/26/22 21:00:00,6.166,,
2420,08/26/22 21:30:00,6.166,,
2421,08/26/22 22:00:00,6.166,,
2422,08/26/22 22:30:00,6.064,,
2423,08/26/22 23:00:00,6.064,,
2424,08/26/22 23:30:00,5.962,,
2425,08/27/22 00:00:00,5.962,,
2426,08/27/22 00:30:00,5.962,,
2427,08/27/22 01:00:00,5.860,,
2428,08/27/22 01:30:00,5.757,,
2429,08/27/22 02:00:00,5.655,,
2430,08/27/22 02:30:00,5.552,,
2431,08/27/22 03:00:00,5.450,,
2432,08/27/22 03:30:00,5.244,,
2433,08/27/22 04:00:00,5.037,,
2434,08/27/22 04:30:00,4.934,,
2435,08/27/22 05:00:00,4.727,,
2436,08/27/22 05:30:00,4.623,,
2437,08/27/22 06:00:00,4.519,,
2438,08/27/22 06:30:00,4.415,,
2439,08/27/22 07:00:00,4.311,,
2440,08/27/22 07:30:00,4.311,,
2441,08/27/22 08:00:00,4.311,,
2442,08/27/22 08:30:00,4.415,,
2443,08/27/22 09:00:00,4.519,,
2444,08/27/22 09:30:00,4.727,,
2445,08/27/22 10:00:00,4.934,,
2446,08/27/22 10:30:00,5.141,,
2447,08/27/22 11:00:00,5.244,,
2448,08/27/22 11:30:00,5.450,,
2449,08/27/22 12:00:00,5.757,,
2450,08/27/22 12:30:00,5.757,,
2451,08/27/22 13:00:00,5.962,,
2452,08/27/22 13:30:00,6.064,,
2453,08/27/22 14:00:00,6.064,,
2454,08/27/22 14:30:00,6.166,,
2455,08/27/22 15:00:00,6.064,,
2456,08/27/22 15:30:00,6.166,,
2457,08/27/22 16:00:00,6.064,,
2458,08/27/22 16:30:00,6.064,,
2459,08/27/22 17:00:00,5.962,,
2460,08/27/22 17:30:00,5.860,,
2461,08/27/22 18:00:00,5.655,,
2462,08/27/22 18:30:00,5.450,,
2463,08/27/22 19:00:00,5.347,,
2464,08/27/22 19:30:00,5.141,,
2465,08/27/22 20:00:00,5.037,,
2466,08/27/22 20:30:00,4.831,,
2467,08/27/22 21:00:00,4.831,,
2468,08/27/22 21:30:00,4.727,,
2469,08/27/22 22:00:00,4.623,,
2470,08/27/22 22:30:00,4.415,,
2471,08/27/22 23:00:00,4.415,,
2472,08/27/22 23:30:00,4.311,,
2473,08/28/22 00:00:00,4.207,,
2474,08/28/22 00:30:00,4.102,,
2475,08/28/22 01:00:00,3.998,,
2476,08/28/22 01:30:00,3.893,,
2477,08/28/22 02:00:00,3.893,,
2478,08/28/22 02:30:00,3.893,,
2479,08/28/22 03:00:00,3.788,,
2480,08/28/22 03:30:00,3.788,,
2481,08/28/22 04:00:00,3.683,,
2482,08/28/22 04:30:00,3.578,,
2483,08/28/22 05:00:00,3.578,,
2484,08/28/22 05:30:00,3.578,,
2485,08/28/22 06:00:00,3.788,,
2486,08/28/22 06:30:00,3.893,,
2487,08/28/22 07:00:00,3.998,,
2488,08/28/22 07:30:00,4.102,,
2489,08/28/22 08:00:00,4.311,,
2490,08/28/22 08:30:00,4.519,,
2491,08/28/22 09:00:00,4.623,,
2492,08/28/22 09:30:00,4.727,,
2493,08/28/22 10:00:00,4.831,,
2494,08/28/22 10:30:00,5.037,,
2495,08/28/22 11:00:00,5.244,,
2496,08/28/22 11:30:00,5.450,,
2497,08/28/22 12:00:00,5.655,,
2498,08/28/22 12:30:00,5.962,,
2499,08/28/22 13:00:00,6.268,,
2500,08/28/22 13:30:00,6.471,,
2501,08/28/22 14:00:00,6.674,,
2502,08/28/22 14:30:00,6.775,,
2503,08/28/22 15:00:00,6.877,,
2504,08/28/22 15:30:00,6.877,,
2505,08/28/22 16:00:00,6.877,,
2506,08/28/22 16:30:00,6.877,,
2507,08/28/22 17:00:00,6.877,,
2508,08/28/22 17:30:00,6.775,,
2509,08/28/22 18:00:00,6.573,,
2510,08/28/22 18:30:00,6.471,,
2511,08/28/22 19:00:00,6.268,,
2512,08/28/22 19:30:00,6.064,,
2513,08/28/22 20:00:00,5.860,,
2514,08/28/22 20:30:00,5.552,,
2515,08/28/22 21:00:00,5.244,,
2516,08/28/22 21:30:00,5.037,,
2517,08/28/22 22:00:00,4.727,,
2518,08/28/22 22:30:00,4.519,,
2519,08/28/22 23:00:00,4.415,,
2520,08/28/22 23:30:00,4.311,,
2521,08/29/22 00:00:00,4.207,,
2522,08/29/22 00:30:00,4.311,,
2523,08/29/22 01:00:00,4.415,,
2524,08/29/22 01:30:00,4.519,,
2525,08/29/22 02:00:00,4.831,,
2526,08/29/22 02:30:00,4.934,,
2527,08/29/22 03:00:00,4.727,,
2528,08/29/22 03:30:00,4.415,,
2529,08/29/22 04:00:00,4.311,,
2530,08/29/22 04:30:00,4.311,,
2531,08/29/22 05:00:00,4.311,,
2532,08/29/22 05:30:00,4.311,,
2533,08/29/22 06:00:00,4.311,,
2534,08/29/22 06:30:00,4.311,,
2535,08/29/22 07:00:00,4.519,,
2536,08/29/22 07:30:00,4.519,,
2537,08/29/22 08:00:00,4.623,,
2538,08/29/22 08:30:00,5.037,,
2539,08/29/22 09:00:00,5.450,,
2540,08/29/22 09:30:00,5.962,,
2541,08/29/22 10:00:00,6.471,,
2542,08/29/22 10:30:00,6.978,,
2543,08/29/22 11:00:00,7.280,,
2544,08/29/22 11:30:00,7.582,,
2545,08/29/22 12:00:00,7.882,,
2546,08/29/22 12:30:00,8.082,,
2547,08/29/22 13:00:00,8.182,,
2548,08/29/22 13:30:00,8.282,,
2549,08/29/22 14:00:00,8.282,,
2550,08/29/22 14:30:00,8.282,,
2551,08/29/22 15:00:00,8.282,,
2552,08/29/22 15:30:00,8.182,,
2553,08/29/22 16:00:00,8.082,,
2554,08/29/22 16:30:00,7.882,,
2555,08/29/22 17:00:00,7.682,,
2556,08/29/22 17:30:00,7.381,,
2557,08/29/22 18:00:00,7.079,,
2558,08/29/22 18:30:00,6.775,,
2559,08/29/22 19:00:00,6.471,,
2560,08/29/22 19:30:00,6.166,,
2561,08/29/22 20:00:00,5.860,,
2562,08/29/22 20:30:00,5.655,,
2563,08/29/22 21:00:00,5.860,,
2564,08/29/22 21:30:00,6.064,,
2565,08/29/22 22:00:00,6.370,,
2566,08/29/22 22:30:00,6.370,,
2567,08/29/22 23:00:00,6.166,,
2568,08/29/22 23:30:00,6.166,,
2569,08/30/22 00:00:00,5.962,,
2570,08/30/22 00:30:00,5.962,,
2571,08/30/22 01:00:00,5.757,,
2572,08/30/22 01:30:00,5.655,,
2573,08/30/22 02:00:00,5.655,,
2574,08/30/22 02:30:00,5.552,,
2575,08/30/22 03:00:00,5.655,,
2576,08/30/22 03:30:00,5.655,,
2577,08/30/22 04:00:00,5.860,,
2578,08/30/22 04:30:00,5.962,,
2579,08/30/22 05:00:00,5.962,,
2580,08/30/22 05:30:00,5.962,,
2581,08/30/22 06:00:00,5.962,,
2582,08/30/22 06:30:00,5.962,,
2583,08/30/22 07:00:00,6.064,,
2584,08/30/22 07:30:00,6.166,,
2585,08/30/22 08:00:00,6.268,,
2586,08/30/22 08:30:00,6.471,,
2587,08/30/22 09:00:00,6.775,,
2588,08/30/22 09:30:00,7.179,,
2589,08/30/22 10:00:00,7.582,,
2590,08/30/22 10:30:00,7.983,,
2591,08/30/22 11:00:00,8.282,,
2592,08/30/22 11:30:00,8.680,,
2593,08/30/22 12:00:00,8.978,,
2594,08/30/22 12:30:00,9.176,,
2595,08/30/22 13:00:00,9.373,,
2596,08/30/22 13:30:00,9.472,,
2597,08/30/22 14:00:00,9.472,,
2598,08/30/22 14:30:00,9.373,,
2599,08/30/22 15:00:00,9.373,,
2600,08/30/22 15:30:00,9.275,,
2601,08/30/22 16:00:00,9.077,,
2602,08/30/22 16:30:00,8.879,,
2603,08/30/22 17:00:00,8.680,,
2604,08/30/22 17:30:00,8.182,,
2605,08/30/22 18:00:00,7.782,,
2606,08/30/22 18:30:00,7.381,,
2607,08/30/22 19:00:00,7.079,,
2608,08/30/22 19:30:00,6.775,,
2609,08/30/22 20:00:00,6.370,,
2610,08/30/22 20:30:00,5.962,,
2611,08/30/22 21:00:00,5.757,,
2612,08/30/22 21:30:00,5.552,,
2613,08/30/22 22:00:00,5.450,,
2614,08/30/22 22:30:00,5.347,,
2615,08/30/22 23:00:00,5.450,,
2616,08/30/22 23:30:00,5.655,,
2617,08/31/22 00:00:00,5.860,,
2618,08/31/22 00:30:00,5.962,,
2619,08/31/22 01:00:00,5.860,,
2620,08/31/22 01:30:00,5.757,,
2621,08/31/22 02:00:00,5.552,,
2622,08/31/22 02:30:00,5.244,,
2623,08/31/22 03:00:00,5.141,,
2624,08/31/22 03:30:00,5.141,,
2625,08/31/22 04:00:00,5.141,,
2626,08/31/22 04:30:00,5.141,,
2627,08/31/22 05:00:00,5.141,,
2628,08/31/22 05:30:00,5.037,,
2629,08/31/22 06:00:00,4.934,,
2630,08/31/22 06:30:00,4.934,,
2631,08/31/22 07:00:00,4.934,,
2632,08/31/22 07:30:00,4.934,,
2633,08/31/22 08:00:00,5.141,,
2634,08/31/22 08:30:00,5.244,,
2635,08/31/22 09:00:00,5.450,,
2636,08/31/22 09:30:00,5.655,,
2637,08/31/22 10:00:00,5.962,,
2638,08/31/22 10:30:00,6.268,,
2639,08/31/22 11:00:00,6.573,,
2640,08/31/22 11:30:00,6.877,,
2641,08/31/22 12:00:00,7.280,,
2642,08/31/22 12:30:00,7.582,,
2643,08/31/22 13:00:00,7.882,,
2644,08/31/22 13:30:00,8.182,,
2645,08/31/22 14:00:00,8.481,,
2646,08/31/22 14:30:00,8.680,,
2647,08/31/22 15:00:00,8.879,,
2648,08/31/22 15:30:00,8.879,,
2649,08/31/22 16:00:00,8.879,,
2650,08/31/22 16:30:00,8.680,,
2651,08/31/22 17:00:00,8.581,,
2652,08/31/22 17:30:00,8.382,,
2653,08/31/22 18:00:00,8.282,,
2654,08/31/22 18:30:00,8.082,,
2655,08/31/22 19:00:00,7.882,,
2656,08/31/22 19:30:00,7.481,,
2657,08/31/22 20:00:00,7.079,,
2658,08/31/22 20:30:00,6.674,,
2659,08/31/22 21:00:00,6.370,,
2660,08/31/22 21:30:00,5.962,,
2661,08/31/22 22:00:00,5.552,,
2662,08/31/22 22:30:00,5.244,,
2663,08/31/22 23:00:00,5.037,,
2664,08/31/22 23:30:00,4.934,,
2665,09/01/22 00:00:00,4.831,,
