"Plot Title: WILSPR_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137153, SEN S/N: 20137153, LBL: Temp)","Bad Battery (LGR S/N: 20137153)","Coupler Attached (LGR S/N: 20137153)","Host Connected (LGR S/N: 20137153)","Stopped (LGR S/N: 20137153)","End Of File (LGR S/N: 20137153)"
2056,08/19/22 07:30:00,5.757,,,,,
2057,08/19/22 08:00:00,5.860,,,,,
2058,08/19/22 08:30:00,6.064,,,,,
2059,08/19/22 09:00:00,6.064,,,,,
2060,08/19/22 09:30:00,6.573,,,,,
2061,08/19/22 10:00:00,7.079,,,,,
2062,08/19/22 10:30:00,7.280,,,,,
2063,08/19/22 11:00:00,7.582,,,,,
2064,08/19/22 11:30:00,8.382,,,,,
2065,08/19/22 12:00:00,8.879,,,,,
2066,08/19/22 12:30:00,9.373,,,,,
2067,08/19/22 13:00:00,9.768,,,,,
2068,08/19/22 13:30:00,9.866,,,,,
2069,08/19/22 14:00:00,10.553,,,,,
2070,08/19/22 14:30:00,10.651,,,,,
2071,08/19/22 15:00:00,10.748,,,,,
2072,08/19/22 15:30:00,10.553,,,,,
2073,08/19/22 16:00:00,10.259,,,,,
2074,08/19/22 16:30:00,9.965,,,,,
2075,08/19/22 17:00:00,9.571,,,,,
2076,08/19/22 17:30:00,9.176,,,,,
2077,08/19/22 18:00:00,8.581,,,,,
2078,08/19/22 18:30:00,7.983,,,,,
2079,08/19/22 19:00:00,7.682,,,,,
2080,08/19/22 19:30:00,7.481,,,,,
2081,08/19/22 20:00:00,7.179,,,,,
2082,08/19/22 20:30:00,6.978,,,,,
2083,08/19/22 21:00:00,6.775,,,,,
2084,08/19/22 21:30:00,6.775,,,,,
2085,08/19/22 22:00:00,6.674,,,,,
2086,08/19/22 22:30:00,6.573,,,,,
2087,08/19/22 23:00:00,6.471,,,,,
2088,08/19/22 23:30:00,6.370,,,,,
2089,08/20/22 00:00:00,6.370,,,,,
2090,08/20/22 00:30:00,6.471,,,,,
2091,08/20/22 01:00:00,6.268,,,,,
2092,08/20/22 01:30:00,6.268,,,,,
2093,08/20/22 02:00:00,6.166,,,,,
2094,08/20/22 02:30:00,6.166,,,,,
2095,08/20/22 03:00:00,6.064,,,,,
2096,08/20/22 03:30:00,6.064,,,,,
2097,08/20/22 04:00:00,6.064,,,,,
2098,08/20/22 04:30:00,6.064,,,,,
2099,08/20/22 05:00:00,6.166,,,,,
2100,08/20/22 05:30:00,6.064,,,,,
2101,08/20/22 06:00:00,5.860,,,,,
2102,08/20/22 06:30:00,5.552,,,,,
2103,08/20/22 07:00:00,5.552,,,,,
2104,08/20/22 07:30:00,5.655,,,,,
2105,08/20/22 08:00:00,6.268,,,,,
2106,08/20/22 08:30:00,6.370,,,,,
2107,08/20/22 09:00:00,6.775,,,,,
2108,08/20/22 09:30:00,7.079,,,,,
2109,08/20/22 10:00:00,7.280,,,,,
2110,08/20/22 10:30:00,7.682,,,,,
2111,08/20/22 11:00:00,8.182,,,,,
2112,08/20/22 11:30:00,8.680,,,,,
2113,08/20/22 12:00:00,9.768,,,,,
2114,08/20/22 12:30:00,10.063,,,,,
2115,08/20/22 13:00:00,10.357,,,,,
2116,08/20/22 13:30:00,10.455,,,,,
2117,08/20/22 14:00:00,10.553,,,,,
2118,08/20/22 14:30:00,10.651,,,,,
2119,08/20/22 15:00:00,10.259,,,,,
2120,08/20/22 15:30:00,10.161,,,,,
2121,08/20/22 16:00:00,9.965,,,,,
2122,08/20/22 16:30:00,9.373,,,,,
2123,08/20/22 17:00:00,9.077,,,,,
2124,08/20/22 17:30:00,8.680,,,,,
2125,08/20/22 18:00:00,7.882,,,,,
2126,08/20/22 18:30:00,7.381,,,,,
2127,08/20/22 19:00:00,7.079,,,,,
2128,08/20/22 19:30:00,6.775,,,,,
2129,08/20/22 20:00:00,6.471,,,,,
2130,08/20/22 20:30:00,6.064,,,,,
2131,08/20/22 21:00:00,5.757,,,,,
2132,08/20/22 21:30:00,5.655,,,,,
2133,08/20/22 22:00:00,5.552,,,,,
2134,08/20/22 22:30:00,5.552,,,,,
2135,08/20/22 23:00:00,5.450,,,,,
2136,08/20/22 23:30:00,5.450,,,,,
2137,08/21/22 00:00:00,5.655,,,,,
2138,08/21/22 00:30:00,5.552,,,,,
2139,08/21/22 01:00:00,5.450,,,,,
2140,08/21/22 01:30:00,5.450,,,,,
2141,08/21/22 02:00:00,5.244,,,,,
2142,08/21/22 02:30:00,5.244,,,,,
2143,08/21/22 03:00:00,5.244,,,,,
2144,08/21/22 03:30:00,5.244,,,,,
2145,08/21/22 04:00:00,5.244,,,,,
2146,08/21/22 04:30:00,5.141,,,,,
2147,08/21/22 05:00:00,5.037,,,,,
2148,08/21/22 05:30:00,5.037,,,,,
2149,08/21/22 06:00:00,5.037,,,,,
2150,08/21/22 06:30:00,5.037,,,,,
2151,08/21/22 07:00:00,5.141,,,,,
2152,08/21/22 07:30:00,5.244,,,,,
2153,08/21/22 08:00:00,5.552,,,,,
2154,08/21/22 08:30:00,6.166,,,,,
2155,08/21/22 09:00:00,6.674,,,,,
2156,08/21/22 09:30:00,7.381,,,,,
2157,08/21/22 10:00:00,7.882,,,,,
2158,08/21/22 10:30:00,8.382,,,,,
2159,08/21/22 11:00:00,8.879,,,,,
2160,08/21/22 11:30:00,9.275,,,,,
2161,08/21/22 12:00:00,9.768,,,,,
2162,08/21/22 12:30:00,10.259,,,,,
2163,08/21/22 13:00:00,10.455,,,,,
2164,08/21/22 13:30:00,10.748,,,,,
2165,08/21/22 14:00:00,10.651,,,,,
2166,08/21/22 14:30:00,10.553,,,,,
2167,08/21/22 15:00:00,10.259,,,,,
2168,08/21/22 15:30:00,9.866,,,,,
2169,08/21/22 16:00:00,9.571,,,,,
2170,08/21/22 16:30:00,9.571,,,,,
2171,08/21/22 17:00:00,9.275,,,,,
2172,08/21/22 17:30:00,8.779,,,,,
2173,08/21/22 18:00:00,8.082,,,,,
2174,08/21/22 18:30:00,7.481,,,,,
2175,08/21/22 19:00:00,7.179,,,,,
2176,08/21/22 19:30:00,6.775,,,,,
2177,08/21/22 20:00:00,6.573,,,,,
2178,08/21/22 20:30:00,6.268,,,,,
2179,08/21/22 21:00:00,6.166,,,,,
2180,08/21/22 21:30:00,5.860,,,,,
2181,08/21/22 22:00:00,5.757,,,,,
2182,08/21/22 22:30:00,5.655,,,,,
2183,08/21/22 23:00:00,5.655,,,,,
2184,08/21/22 23:30:00,5.552,,,,,
2185,08/22/22 00:00:00,5.552,,,,,
2186,08/22/22 00:30:00,5.552,,,,,
2187,08/22/22 01:00:00,5.450,,,,,
2188,08/22/22 01:30:00,5.450,,,,,
2189,08/22/22 02:00:00,5.450,,,,,
2190,08/22/22 02:30:00,5.347,,,,,
2191,08/22/22 03:00:00,5.347,,,,,
2192,08/22/22 03:30:00,5.347,,,,,
2193,08/22/22 04:00:00,5.347,,,,,
2194,08/22/22 04:30:00,5.244,,,,,
2195,08/22/22 05:00:00,5.244,,,,,
2196,08/22/22 05:30:00,5.244,,,,,
2197,08/22/22 06:00:00,5.244,,,,,
2198,08/22/22 06:30:00,5.141,,,,,
2199,08/22/22 07:00:00,5.141,,,,,
2200,08/22/22 07:30:00,5.450,,,,,
2201,08/22/22 08:00:00,5.655,,,,,
2202,08/22/22 08:30:00,5.655,,,,,
2203,08/22/22 09:00:00,6.573,,,,,
2204,08/22/22 09:30:00,6.978,,,,,
2205,08/22/22 10:00:00,7.682,,,,,
2206,08/22/22 10:30:00,8.382,,,,,
2207,08/22/22 11:00:00,8.879,,,,,
2208,08/22/22 11:30:00,8.978,,,,,
2209,08/22/22 12:00:00,9.669,,,,,
2210,08/22/22 12:30:00,9.866,,,,,
2211,08/22/22 13:00:00,10.259,,,,,
2212,08/22/22 13:30:00,10.455,,,,,
2213,08/22/22 14:00:00,10.455,,,,,
2214,08/22/22 14:30:00,10.455,,,,,
2215,08/22/22 15:00:00,10.357,,,,,
2216,08/22/22 15:30:00,10.161,,,,,
2217,08/22/22 16:00:00,9.866,,,,,
2218,08/22/22 16:30:00,9.472,,,,,
2219,08/22/22 17:00:00,8.978,,,,,
2220,08/22/22 17:30:00,8.481,,,,,
2221,08/22/22 18:00:00,7.882,,,,,
2222,08/22/22 18:30:00,7.280,,,,,
2223,08/22/22 19:00:00,6.978,,,,,
2224,08/22/22 19:30:00,6.573,,,,,
2225,08/22/22 20:00:00,6.268,,,,,
2226,08/22/22 20:30:00,6.064,,,,,
2227,08/22/22 21:00:00,6.064,,,,,
2228,08/22/22 21:30:00,6.064,,,,,
2229,08/22/22 22:00:00,6.064,,,,,
2230,08/22/22 22:30:00,5.962,,,,,
2231,08/22/22 23:00:00,5.860,,,,,
2232,08/22/22 23:30:00,5.962,,,,,
2233,08/23/22 00:00:00,5.860,,,,,
2234,08/23/22 00:30:00,5.757,,,,,
2235,08/23/22 01:00:00,5.552,,,,,
2236,08/23/22 01:30:00,5.552,,,,,
2237,08/23/22 02:00:00,5.450,,,,,
2238,08/23/22 02:30:00,5.347,,,,,
2239,08/23/22 03:00:00,5.347,,,,,
2240,08/23/22 03:30:00,5.347,,,,,
2241,08/23/22 04:00:00,5.450,,,,,
2242,08/23/22 04:30:00,5.450,,,,,
2243,08/23/22 05:00:00,5.552,,,,,
2244,08/23/22 05:30:00,5.450,,,,,
2245,08/23/22 06:00:00,5.552,,,,,
2246,08/23/22 06:30:00,5.655,,,,,
2247,08/23/22 07:00:00,5.552,,,,,
2248,08/23/22 07:30:00,5.655,,,,,
2249,08/23/22 08:00:00,6.166,,,,,
2250,08/23/22 08:30:00,6.674,,,,,
2251,08/23/22 09:00:00,7.079,,,,,
2252,08/23/22 09:30:00,7.582,,,,,
2253,08/23/22 10:00:00,8.082,,,,,
2254,08/23/22 10:30:00,8.581,,,,,
2255,08/23/22 11:00:00,8.879,,,,,
2256,08/23/22 11:30:00,9.275,,,,,
2257,08/23/22 12:00:00,9.669,,,,,
2258,08/23/22 12:30:00,9.965,,,,,
2259,08/23/22 13:00:00,10.259,,,,,
2260,08/23/22 13:30:00,10.357,,,,,
2261,08/23/22 14:00:00,10.455,,,,,
2262,08/23/22 14:30:00,10.455,,,,,
2263,08/23/22 15:00:00,10.455,,,,,
2264,08/23/22 15:30:00,10.161,,,,,
2265,08/23/22 16:00:00,9.965,,,,,
2266,08/23/22 16:30:00,9.571,,,,,
2267,08/23/22 17:00:00,9.077,,,,,
2268,08/23/22 17:30:00,8.581,,,,,
2269,08/23/22 18:00:00,8.082,,,,,
2270,08/23/22 18:30:00,7.481,,,,,
2271,08/23/22 19:00:00,7.079,,,,,
2272,08/23/22 19:30:00,6.877,,,,,
2273,08/23/22 20:00:00,6.674,,,,,
2274,08/23/22 20:30:00,6.370,,,,,
2275,08/23/22 21:00:00,6.166,,,,,
2276,08/23/22 21:30:00,5.860,,,,,
2277,08/23/22 22:00:00,5.860,,,,,
2278,08/23/22 22:30:00,5.860,,,,,
2279,08/23/22 23:00:00,5.655,,,,,
2280,08/23/22 23:30:00,5.552,,,,,
2281,08/24/22 00:00:00,5.450,,,,,
2282,08/24/22 00:30:00,5.450,,,,,
2283,08/24/22 01:00:00,5.347,,,,,
2284,08/24/22 01:30:00,5.347,,,,,
2285,08/24/22 02:00:00,5.347,,,,,
2286,08/24/22 02:30:00,5.347,,,,,
2287,08/24/22 03:00:00,5.244,,,,,
2288,08/24/22 03:30:00,5.347,,,,,
2289,08/24/22 04:00:00,5.244,,,,,
2290,08/24/22 04:30:00,5.244,,,,,
2291,08/24/22 05:00:00,5.244,,,,,
2292,08/24/22 05:30:00,5.244,,,,,
2293,08/24/22 06:00:00,5.244,,,,,
2294,08/24/22 06:30:00,5.244,,,,,
2295,08/24/22 07:00:00,5.244,,,,,
2296,08/24/22 07:30:00,5.450,,,,,
2297,08/24/22 08:00:00,5.757,,,,,
2298,08/24/22 08:30:00,6.166,,,,,
2299,08/24/22 09:00:00,6.877,,,,,
2300,08/24/22 09:30:00,7.481,,,,,
2301,08/24/22 10:00:00,7.983,,,,,
2302,08/24/22 10:30:00,8.481,,,,,
2303,08/24/22 11:00:00,8.978,,,,,
2304,08/24/22 11:30:00,9.472,,,,,
2305,08/24/22 12:00:00,8.879,,,,,
2306,08/24/22 12:30:00,9.965,,,,,
2307,08/24/22 13:00:00,10.455,,,,,
2308,08/24/22 13:30:00,10.161,,,,,
2309,08/24/22 14:00:00,9.669,,,,,
2310,08/24/22 14:30:00,10.553,,,,,
2311,08/24/22 15:00:00,10.651,,,,,
2312,08/24/22 15:30:00,10.357,,,,,
2313,08/24/22 16:00:00,9.472,,,,,
2314,08/24/22 16:30:00,9.176,,,,,
2315,08/24/22 17:00:00,9.373,,,,,
2316,08/24/22 17:30:00,8.978,,,,,
2317,08/24/22 18:00:00,8.382,,,,,
2318,08/24/22 18:30:00,7.782,,,,,
2319,08/24/22 19:00:00,7.381,,,,,
2320,08/24/22 19:30:00,6.978,,,,,
2321,08/24/22 20:00:00,6.573,,,,,
2322,08/24/22 20:30:00,6.268,,,,,
2323,08/24/22 21:00:00,6.064,,,,,
2324,08/24/22 21:30:00,5.860,,,,,
2325,08/24/22 22:00:00,5.757,,,,,
2326,08/24/22 22:30:00,5.757,,,,,
2327,08/24/22 23:00:00,5.655,,,,,
2328,08/24/22 23:30:00,5.655,,,,,
2329,08/25/22 00:00:00,5.655,,,,,
2330,08/25/22 00:30:00,5.552,,,,,
2331,08/25/22 01:00:00,5.552,,,,,
2332,08/25/22 01:30:00,5.552,,,,,
2333,08/25/22 02:00:00,5.450,,,,,
2334,08/25/22 02:30:00,5.450,,,,,
2335,08/25/22 03:00:00,5.450,,,,,
2336,08/25/22 03:30:00,5.450,,,,,
2337,08/25/22 04:00:00,5.347,,,,,
2338,08/25/22 04:30:00,5.347,,,,,
2339,08/25/22 05:00:00,5.347,,,,,
2340,08/25/22 05:30:00,5.347,,,,,
2341,08/25/22 06:00:00,5.347,,,,,
2342,08/25/22 06:30:00,5.347,,,,,
2343,08/25/22 07:00:00,5.347,,,,,
2344,08/25/22 07:30:00,5.552,,,,,
2345,08/25/22 08:00:00,5.860,,,,,
2346,08/25/22 08:30:00,6.166,,,,,
2347,08/25/22 09:00:00,6.775,,,,,
2348,08/25/22 09:30:00,7.481,,,,,
2349,08/25/22 10:00:00,8.082,,,,,
2350,08/25/22 10:30:00,8.680,,,,,
2351,08/25/22 11:00:00,9.373,,,,,
2352,08/25/22 11:30:00,9.768,,,,,
2353,08/25/22 12:00:00,10.259,,,,,
2354,08/25/22 12:30:00,10.357,,,,,
2355,08/25/22 13:00:00,10.553,,,,,
2356,08/25/22 13:30:00,10.651,,,,,
2357,08/25/22 14:00:00,10.748,,,,,
2358,08/25/22 14:30:00,10.748,,,,,
2359,08/25/22 15:00:00,10.651,,,,,
2360,08/25/22 15:30:00,10.553,,,,,
2361,08/25/22 16:00:00,10.259,,,,,
2362,08/25/22 16:30:00,9.866,,,,,
2363,08/25/22 17:00:00,9.472,,,,,
2364,08/25/22 17:30:00,8.978,,,,,
2365,08/25/22 18:00:00,8.282,,,,,
2366,08/25/22 18:30:00,7.682,,,,,
2367,08/25/22 19:00:00,7.179,,,,,
2368,08/25/22 19:30:00,6.978,,,,,
2369,08/25/22 20:00:00,6.674,,,,,
2370,08/25/22 20:30:00,6.573,,,,,
2371,08/25/22 21:00:00,6.471,,,,,
2372,08/25/22 21:30:00,6.268,,,,,
2373,08/25/22 22:00:00,6.166,,,,,
2374,08/25/22 22:30:00,6.166,,,,,
2375,08/25/22 23:00:00,6.064,,,,,
2376,08/25/22 23:30:00,5.757,,,,,
2377,08/26/22 00:00:00,5.552,,,,,
2378,08/26/22 00:30:00,5.450,,,,,
2379,08/26/22 01:00:00,5.347,,,,,
2380,08/26/22 01:30:00,5.347,,,,,
2381,08/26/22 02:00:00,5.347,,,,,
2382,08/26/22 02:30:00,5.347,,,,,
2383,08/26/22 03:00:00,5.244,,,,,
2384,08/26/22 03:30:00,5.244,,,,,
2385,08/26/22 04:00:00,5.244,,,,,
2386,08/26/22 04:30:00,5.141,,,,,
2387,08/26/22 05:00:00,5.244,,,,,
2388,08/26/22 05:30:00,5.347,,,,,
2389,08/26/22 06:00:00,5.244,,,,,
2390,08/26/22 06:30:00,5.347,,,,,
2391,08/26/22 07:00:00,5.347,,,,,
2392,08/26/22 07:30:00,5.655,,,,,
2393,08/26/22 08:00:00,5.860,,,,,
2394,08/26/22 08:30:00,6.268,,,,,
2395,08/26/22 09:00:00,6.877,,,,,
2396,08/26/22 09:30:00,7.381,,,,,
2397,08/26/22 10:00:00,7.882,,,,,
2398,08/26/22 10:30:00,8.382,,,,,
2399,08/26/22 11:00:00,8.879,,,,,
2400,08/26/22 11:30:00,9.275,,,,,
2401,08/26/22 12:00:00,9.669,,,,,
2402,08/26/22 12:30:00,9.965,,,,,
2403,08/26/22 13:00:00,10.063,,,,,
2404,08/26/22 13:30:00,10.357,,,,,
2405,08/26/22 14:00:00,10.455,,,,,
2406,08/26/22 14:30:00,10.161,,,,,
2407,08/26/22 15:00:00,9.866,,,,,
2408,08/26/22 15:30:00,8.680,,,,,
2409,08/26/22 16:00:00,8.481,,,,,
2410,08/26/22 16:30:00,8.182,,,,,
2411,08/26/22 17:00:00,7.582,,,,,
2412,08/26/22 17:30:00,7.179,,,,,
2413,08/26/22 18:00:00,7.079,,,,,
2414,08/26/22 18:30:00,6.877,,,,,
2415,08/26/22 19:00:00,6.674,,,,,
2416,08/26/22 19:30:00,6.573,,,,,
2417,08/26/22 20:00:00,6.573,,,,,
2418,08/26/22 20:30:00,6.573,,,,,
2419,08/26/22 21:00:00,6.471,,,,,
2420,08/26/22 21:30:00,6.471,,,,,
2421,08/26/22 22:00:00,6.370,,,,,
2422,08/26/22 22:30:00,6.370,,,,,
2423,08/26/22 23:00:00,6.268,,,,,
2424,08/26/22 23:30:00,6.268,,,,,
2425,08/27/22 00:00:00,6.268,,,,,
2426,08/27/22 00:30:00,6.166,,,,,
2427,08/27/22 01:00:00,6.166,,,,,
2428,08/27/22 01:30:00,6.064,,,,,
2429,08/27/22 02:00:00,5.962,,,,,
2430,08/27/22 02:30:00,5.962,,,,,
2431,08/27/22 03:00:00,5.860,,,,,
2432,08/27/22 03:30:00,5.655,,,,,
2433,08/27/22 04:00:00,5.552,,,,,
2434,08/27/22 04:30:00,5.450,,,,,
2435,08/27/22 05:00:00,5.347,,,,,
2436,08/27/22 05:30:00,5.450,,,,,
2437,08/27/22 06:00:00,5.450,,,,,
2438,08/27/22 06:30:00,5.244,,,,,
2439,08/27/22 07:00:00,5.347,,,,,
2440,08/27/22 07:30:00,5.450,,,,,
2441,08/27/22 08:00:00,5.552,,,,,
2442,08/27/22 08:30:00,5.757,,,,,
2443,08/27/22 09:00:00,6.573,,,,,
2444,08/27/22 09:30:00,6.268,,,,,
2445,08/27/22 10:00:00,6.775,,,,,
2446,08/27/22 10:30:00,6.978,,,,,
2447,08/27/22 11:00:00,7.983,,,,,
2448,08/27/22 11:30:00,7.782,,,,,
2449,08/27/22 12:00:00,7.582,,,,,
2450,08/27/22 12:30:00,7.882,,,,,
2451,08/27/22 13:00:00,8.680,,,,,
2452,08/27/22 13:30:00,7.983,,,,,
2453,08/27/22 14:00:00,7.782,,,,,
2454,08/27/22 14:30:00,8.581,,,,,
2455,08/27/22 15:00:00,8.282,,,,,
2456,08/27/22 15:30:00,8.779,,,,,
2457,08/27/22 16:00:00,8.282,,,,,
2458,08/27/22 16:30:00,7.682,,,,,
2459,08/27/22 17:00:00,7.179,,,,,
2460,08/27/22 17:30:00,6.877,,,,,
2461,08/27/22 18:00:00,6.471,,,,,
2462,08/27/22 18:30:00,6.166,,,,,
2463,08/27/22 19:00:00,5.962,,,,,
2464,08/27/22 19:30:00,5.655,,,,,
2465,08/27/22 20:00:00,5.552,,,,,
2466,08/27/22 20:30:00,5.552,,,,,
2467,08/27/22 21:00:00,5.450,,,,,
2468,08/27/22 21:30:00,5.347,,,,,
2469,08/27/22 22:00:00,5.347,,,,,
2470,08/27/22 22:30:00,5.244,,,,,
2471,08/27/22 23:00:00,5.141,,,,,
2472,08/27/22 23:30:00,5.037,,,,,
2473,08/28/22 00:00:00,4.934,,,,,
2474,08/28/22 00:30:00,4.934,,,,,
2475,08/28/22 01:00:00,4.831,,,,,
2476,08/28/22 01:30:00,4.934,,,,,
2477,08/28/22 02:00:00,5.037,,,,,
2478,08/28/22 02:30:00,5.037,,,,,
2479,08/28/22 03:00:00,5.037,,,,,
2480,08/28/22 03:30:00,4.831,,,,,
2481,08/28/22 04:00:00,4.727,,,,,
2482,08/28/22 04:30:00,4.623,,,,,
2483,08/28/22 05:00:00,4.623,,,,,
2484,08/28/22 05:30:00,4.623,,,,,
2485,08/28/22 06:00:00,4.623,,,,,
2486,08/28/22 06:30:00,4.727,,,,,
2487,08/28/22 07:00:00,4.727,,,,,
2488,08/28/22 07:30:00,4.934,,,,,
2489,08/28/22 08:00:00,5.244,,,,,
2490,08/28/22 08:30:00,5.757,,,,,
2491,08/28/22 09:00:00,6.166,,,,,
2492,08/28/22 09:30:00,6.674,,,,,
2493,08/28/22 10:00:00,7.179,,,,,
2494,08/28/22 10:30:00,7.782,,,,,
2495,08/28/22 11:00:00,8.282,,,,,
2496,08/28/22 11:30:00,8.680,,,,,
2497,08/28/22 12:00:00,9.077,,,,,
2498,08/28/22 12:30:00,9.472,,,,,
2499,08/28/22 13:00:00,9.669,,,,,
2500,08/28/22 13:30:00,9.669,,,,,
2501,08/28/22 14:00:00,9.768,,,,,
2502,08/28/22 14:30:00,9.768,,,,,
2503,08/28/22 15:00:00,9.571,,,,,
2504,08/28/22 15:30:00,9.373,,,,,
2505,08/28/22 16:00:00,9.176,,,,,
2506,08/28/22 16:30:00,8.879,,,,,
2507,08/28/22 17:00:00,8.382,,,,,
2508,08/28/22 17:30:00,7.882,,,,,
2509,08/28/22 18:00:00,7.280,,,,,
2510,08/28/22 18:30:00,6.775,,,,,
2511,08/28/22 19:00:00,6.370,,,,,
2512,08/28/22 19:30:00,6.166,,,,,
2513,08/28/22 20:00:00,5.962,,,,,
2514,08/28/22 20:30:00,5.757,,,,,
2515,08/28/22 21:00:00,5.552,,,,,
2516,08/28/22 21:30:00,5.450,,,,,
2517,08/28/22 22:00:00,5.244,,,,,
2518,08/28/22 22:30:00,5.244,,,,,
2519,08/28/22 23:00:00,5.141,,,,,
2520,08/28/22 23:30:00,5.141,,,,,
2521,08/29/22 00:00:00,5.037,,,,,
2522,08/29/22 00:30:00,5.037,,,,,
2523,08/29/22 01:00:00,5.037,,,,,
2524,08/29/22 01:30:00,5.037,,,,,
2525,08/29/22 02:00:00,5.037,,,,,
2526,08/29/22 02:30:00,5.037,,,,,
2527,08/29/22 03:00:00,5.037,,,,,
2528,08/29/22 03:30:00,5.037,,,,,
2529,08/29/22 04:00:00,4.934,,,,,
2530,08/29/22 04:30:00,5.037,,,,,
2531,08/29/22 05:00:00,5.037,,,,,
2532,08/29/22 05:30:00,4.934,,,,,
2533,08/29/22 06:00:00,4.934,,,,,
2534,08/29/22 06:30:00,4.934,,,,,
2535,08/29/22 07:00:00,4.934,,,,,
2536,08/29/22 07:30:00,5.141,,,,,
2537,08/29/22 08:00:00,5.450,,,,,
2538,08/29/22 08:30:00,6.166,,,,,
2539,08/29/22 09:00:00,6.775,,,,,
2540,08/29/22 09:30:00,7.381,,,,,
2541,08/29/22 10:00:00,7.983,,,,,
2542,08/29/22 10:30:00,8.481,,,,,
2543,08/29/22 11:00:00,8.978,,,,,
2544,08/29/22 11:30:00,9.373,,,,,
2545,08/29/22 12:00:00,9.768,,,,,
2546,08/29/22 12:30:00,10.063,,,,,
2547,08/29/22 13:00:00,10.259,,,,,
2548,08/29/22 13:30:00,10.259,,,,,
2549,08/29/22 14:00:00,10.357,,,,,
2550,08/29/22 14:30:00,10.259,,,,,
2551,08/29/22 15:00:00,10.161,,,,,
2552,08/29/22 15:30:00,9.866,,,,,
2553,08/29/22 16:00:00,9.571,,,,,
2554,08/29/22 16:30:00,9.176,,,,,
2555,08/29/22 17:00:00,8.680,,,,,
2556,08/29/22 17:30:00,7.983,,,,,
2557,08/29/22 18:00:00,7.381,,,,,
2558,08/29/22 18:30:00,6.877,,,,,
2559,08/29/22 19:00:00,6.573,,,,,
2560,08/29/22 19:30:00,6.166,,,,,
2561,08/29/22 20:00:00,5.962,,,,,
2562,08/29/22 20:30:00,5.757,,,,,
2563,08/29/22 21:00:00,5.757,,,,,
2564,08/29/22 21:30:00,5.962,,,,,
2565,08/29/22 22:00:00,5.860,,,,,
2566,08/29/22 22:30:00,5.860,,,,,
2567,08/29/22 23:00:00,5.655,,,,,
2568,08/29/22 23:30:00,5.655,,,,,
2569,08/30/22 00:00:00,5.552,,,,,
2570,08/30/22 00:30:00,5.450,,,,,
2571,08/30/22 01:00:00,5.450,,,,,
2572,08/30/22 01:30:00,5.347,,,,,
2573,08/30/22 02:00:00,5.244,,,,,
2574,08/30/22 02:30:00,5.244,,,,,
2575,08/30/22 03:00:00,5.450,,,,,
2576,08/30/22 03:30:00,5.450,,,,,
2577,08/30/22 04:00:00,5.552,,,,,
2578,08/30/22 04:30:00,5.552,,,,,
2579,08/30/22 05:00:00,5.450,,,,,
2580,08/30/22 05:30:00,5.757,,,,,
2581,08/30/22 06:00:00,5.655,,,,,
2582,08/30/22 06:30:00,5.757,,,,,
2583,08/30/22 07:00:00,5.655,,,,,
2584,08/30/22 07:30:00,5.962,,,,,
2585,08/30/22 08:00:00,6.370,,,,,
2586,08/30/22 08:30:00,6.775,,,,,
2587,08/30/22 09:00:00,7.280,,,,,
2588,08/30/22 09:30:00,7.882,,,,,
2589,08/30/22 10:00:00,8.382,,,,,
2590,08/30/22 10:30:00,8.879,,,,,
2591,08/30/22 11:00:00,9.373,,,,,
2592,08/30/22 11:30:00,9.669,,,,,
2593,08/30/22 12:00:00,10.161,,,,,
2594,08/30/22 12:30:00,10.357,,,,,
2595,08/30/22 13:00:00,10.553,,,,,
2596,08/30/22 13:30:00,10.651,,,,,
2597,08/30/22 14:00:00,10.651,,,,,
2598,08/30/22 14:30:00,10.651,,,,,
2599,08/30/22 15:00:00,10.455,,,,,
2600,08/30/22 15:30:00,10.161,,,,,
2601,08/30/22 16:00:00,9.866,,,,,
2602,08/30/22 16:30:00,9.373,,,,,
2603,08/30/22 17:00:00,8.978,,,,,
2604,08/30/22 17:30:00,8.481,,,,,
2605,08/30/22 18:00:00,7.882,,,,,
2606,08/30/22 18:30:00,7.381,,,,,
2607,08/30/22 19:00:00,6.775,,,,,
2608,08/30/22 19:30:00,6.370,,,,,
2609,08/30/22 20:00:00,6.166,,,,,
2610,08/30/22 20:30:00,5.962,,,,,
2611,08/30/22 21:00:00,5.962,,,,,
2612,08/30/22 21:30:00,5.860,,,,,
2613,08/30/22 22:00:00,5.757,,,,,
2614,08/30/22 22:30:00,5.757,,,,,
2615,08/30/22 23:00:00,5.655,,,,,
2616,08/30/22 23:30:00,5.655,,,,,
2617,08/31/22 00:00:00,5.860,,,,,
2618,08/31/22 00:30:00,5.757,,,,,
2619,08/31/22 01:00:00,5.757,,,,,
2620,08/31/22 01:30:00,5.655,,,,,
2621,08/31/22 02:00:00,5.655,,,,,
2622,08/31/22 02:30:00,5.552,,,,,
2623,08/31/22 03:00:00,5.552,,,,,
2624,08/31/22 03:30:00,5.552,,,,,
2625,08/31/22 04:00:00,5.552,,,,,
2626,08/31/22 04:30:00,5.552,,,,,
2627,08/31/22 05:00:00,5.552,,,,,
2628,08/31/22 05:30:00,5.450,,,,,
2629,08/31/22 06:00:00,5.347,,,,,
2630,08/31/22 06:30:00,5.347,,,,,
2631,08/31/22 07:00:00,5.347,,,,,
