Serial Number:     399738     --     Series: Temperature (*C) c:1
Serial Number:     399738     --     Series: Dew Point (*C) c:1 3
Serial Number:     399738     --     Series: Abs Humidity (gm/M3) c:1 3
Serial Number:     399738     --     Series: RH (%) c:3

Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
08/07/09 04:00:00.0	7.83	7.83	8.2	101
08/07/09 04:30:00.0	7.83	7.83	8.2	101
08/07/09 05:00:00.0	7.43	7.43	8	101.3
08/07/09 05:30:00.0	7.83	7.83	8.2	101
08/07/09 06:00:00.0	7.43	7.43	8	101.3
08/07/09 06:30:00.0	7.43	7.43	8	101.3
08/07/09 07:00:00.0	7.43	7.43	8	101.3
08/07/09 07:30:00.0	7.83	7.83	8.2	101.3
08/07/09 08:00:00.0	7.43	7.43	8	104
08/07/09 08:30:00.0	7.43	7.43	8	104
08/07/09 09:00:00.0	7.43	7.43	8	104
08/07/09 09:30:00.0	7.43	7.43	8	104
08/07/09 10:00:00.0	7.43	7.43	8	104
08/07/09 10:30:00.0	7.43	7.43	8	104
08/07/09 11:00:00.0	7.83	7.83	8.2	104
08/07/09 11:30:00.0	7.83	7.83	8.2	104
08/07/09 12:00:00.0	8.63	8.63	8.6	102.3
08/07/09 12:30:00.0	8.63	8.63	8.6	101.6
08/07/09 13:00:00.0	9.03	9.03	8.8	101.3
08/07/09 13:30:00.0	8.63	8.63	8.6	101.3
08/07/09 14:00:00.0	8.63	8.63	8.6	101
08/07/09 14:30:00.0	9.82	9.52	9.1	98
08/07/09 15:00:00.0	9.42	9.23	8.9	98.7
08/07/09 15:30:00.0	9.42	9.38	9	99.7
08/07/09 16:00:00.0	9.42	9.42	9.1	100.4
08/07/09 16:30:00.0	9.42	9.42	9.1	101.3
08/07/09 17:00:00.0	9.82	9.12	8.9	95.4
08/07/09 17:30:00.0	10.21	9.08	8.8	92.7
08/07/09 18:00:00.0	10.6	9.06	8.8	90.2
08/07/09 18:30:00.0	10.21	9.27	8.9	93.9
08/07/09 19:00:00.0	9.82	9.29	9	96.5
08/07/09 19:30:00.0	9.82	9.46	9.1	97.6
08/07/09 20:00:00.0	9.42	9.38	9	99.7
08/07/09 20:30:00.0	9.03	9.03	8.8	101.3
08/07/09 21:00:00.0	9.03	9.03	8.8	101.3
08/07/09 21:30:00.0	9.03	9.03	8.8	101.3
08/07/09 22:00:00.0	8.63	8.63	8.6	101.6
08/07/09 22:30:00.0	8.63	8.63	8.6	101.3
08/07/09 23:00:00.0	8.23	8.23	8.4	101.6
08/07/09 23:30:00.0	8.23	8.23	8.4	101.6
08/08/09 00:00:00.0	8.23	8.23	8.4	101.6
08/08/09 00:30:00.0	7.83	7.83	8.2	101.6
08/08/09 01:00:00.0	7.83	7.83	8.2	101.6
08/08/09 01:30:00.0	7.43	7.43	8	101.6
08/08/09 02:00:00.0	7.83	7.83	8.2	101.3
08/08/09 02:30:00.0	7.43	7.43	8	102
08/08/09 03:00:00.0	7.43	7.43	8	101.6
08/08/09 03:30:00.0	7.03	7.03	7.8	101.3
08/08/09 04:00:00.0	7.03	7.03	7.8	100.7
08/08/09 04:30:00.0	7.03	7.03	7.8	101
08/08/09 05:00:00.0	7.03	7.03	7.8	101.6
08/08/09 05:30:00.0	7.03	7.03	7.8	101.6
08/08/09 06:00:00.0	7.03	7.03	7.8	101.6
08/08/09 06:30:00.0	7.03	7.03	7.8	102
08/08/09 07:00:00.0	7.03	7.03	7.8	102
08/08/09 07:30:00.0	7.43	7.43	8	101.6
08/08/09 08:00:00.0	7.43	7.43	8	101.6
08/08/09 08:30:00.0	7.43	7.43	8	101.6
08/08/09 09:00:00.0	7.83	7.83	8.2	101.6
08/08/09 09:30:00.0	7.83	7.83	8.2	101.3
08/08/09 10:00:00.0	8.23	8.19	8.4	99.7
08/08/09 10:30:00.0	8.23	8.23	8.4	100.4
08/08/09 11:00:00.0	9.03	8.83	8.7	98.7
08/08/09 11:30:00.0	9.03	8.94	8.8	99.4
08/08/09 12:00:00.0	10.21	9.08	8.8	92.7
08/08/09 12:30:00.0	11.38	9.11	8.8	85.9
08/08/09 13:00:00.0	12.55	9.52	9	81.8
08/08/09 13:30:00.0	12.16	9.15	8.8	81.8
08/08/09 14:00:00.0	13.32	9.76	9.1	79
08/08/09 14:30:00.0	12.93	9.47	9	79.5
08/08/09 15:00:00.0	12.93	9.47	9	79.5
08/08/09 15:30:00.0	13.7	9.67	9.1	76.6
08/08/09 16:00:00.0	14.47	9.84	9.1	73.7
08/08/09 16:30:00.0	12.55	9.78	9.2	83.2
08/08/09 17:00:00.0	12.16	9.96	9.3	86.4
08/08/09 17:30:00.0	11.77	10.09	9.4	89.4
08/08/09 18:00:00.0	12.55	10.41	9.6	86.8
08/08/09 18:30:00.0	12.16	10.47	9.6	89.4
08/08/09 19:00:00.0	11.38	10.44	9.6	93.9
08/08/09 19:30:00.0	10.99	10.46	9.6	96.5
08/08/09 20:00:00.0	10.6	10.6	9.8	100
08/08/09 20:30:00.0	10.6	10.51	9.7	99.4
08/08/09 21:00:00.0	10.21	10.21	9.5	100.7
08/08/09 21:30:00.0	10.21	10.21	9.5	101.3
08/08/09 22:00:00.0	10.6	10.6	9.8	101.3
08/08/09 22:30:00.0	10.21	10.21	9.5	100.7
08/08/09 23:00:00.0	10.6	10.6	9.8	101
08/08/09 23:30:00.0	10.6	10.6	9.8	101
08/09/09 00:00:00.0	10.99	10.99	10	100.4
08/09/09 00:30:00.0	10.6	10.6	9.8	101
08/09/09 01:00:00.0	10.6	10.6	9.8	101.6
08/09/09 01:30:00.0	10.99	10.99	10	102
08/09/09 02:00:00.0	10.99	10.99	10	101.6
08/09/09 02:30:00.0	10.99	10.99	10	102
08/09/09 03:00:00.0	10.99	10.99	10	102.6
08/09/09 03:30:00.0	10.99	10.99	10	102.6
08/09/09 04:00:00.0	10.99	10.99	10	102.6
08/09/09 04:30:00.0	10.99	10.99	10	102.9
08/09/09 05:00:00.0	10.99	10.99	10	104
08/09/09 05:30:00.0	10.99	10.99	10	104
08/09/09 06:00:00.0	10.99	10.99	10	104
08/09/09 06:30:00.0	10.99	10.99	10	104
08/09/09 07:00:00.0	10.99	10.99	10	103.7
08/09/09 07:30:00.0	11.77	11.77	10.5	102
08/09/09 08:00:00.0	11.77	11.77	10.5	100
08/09/09 08:30:00.0	11.77	11.73	10.5	99.7
08/09/09 09:00:00.0	11.77	11.47	10.3	98
08/09/09 09:30:00.0	12.16	11.9	10.6	98.3
08/09/09 10:00:00.0	12.16	11.74	10.5	97.3
08/09/09 10:30:00.0	12.55	11.89	10.6	95.8
08/09/09 11:00:00.0	13.32	12.16	10.7	92.7
08/09/09 11:30:00.0	13.7	12.06	10.6	89.8
08/09/09 12:00:00.0	16.38	12.16	10.6	76.1
08/09/09 12:30:00.0	16.38	11.47	10.1	72.7
08/09/09 13:00:00.0	16.38	9.58	8.9	64.1
08/09/09 13:30:00.0	16.38	10.18	9.3	66.7
08/09/09 14:00:00.0	18.28	9.86	9	57.9
08/09/09 14:30:00.0	19.04	10.31	9.3	56.9
08/09/09 15:00:00.0	19.04	9.03	8.5	52.2
08/09/09 15:30:00.0	18.28	10.39	9.4	60
08/09/09 16:00:00.0	19.04	9.88	9	55.3
08/09/09 16:30:00.0	17.52	10.55	9.5	63.6
08/09/09 17:00:00.0	16.38	10.84	9.7	69.7
08/09/09 17:30:00.0	16.76	10.98	9.8	68.7
08/09/09 18:00:00.0	17.52	10.9	9.7	65.1
08/09/09 18:30:00.0	17.14	11.01	9.8	67.2
08/09/09 19:00:00.0	16	11.31	10	73.7
08/09/09 19:30:00.0	14.85	11.25	10	79
08/09/09 20:00:00.0	14.47	11.4	10.1	81.8
08/09/09 20:30:00.0	13.7	11.77	10.4	88.1
08/09/09 21:00:00.0	12.93	11.65	10.4	91.9
08/09/09 21:30:00.0	12.55	11.65	10.4	94.3
08/09/09 22:00:00.0	11.38	10.97	10	97.3
08/09/09 22:30:00.0	10.99	10.9	9.9	99.4
08/09/09 23:00:00.0	10.21	10.21	9.5	100.7
08/09/09 23:30:00.0	9.42	9.42	9.1	101
08/10/09 00:00:00.0	9.42	9.42	9.1	101
08/10/09 00:30:00.0	9.42	9.42	9.1	101.3
08/10/09 01:00:00.0	9.03	9.03	8.8	101.6
08/10/09 01:30:00.0	9.42	9.42	9.1	100.4
08/10/09 02:00:00.0	10.21	9.63	9.2	96.2
08/10/09 02:30:00.0	9.82	9.41	9	97.3
08/10/09 03:00:00.0	10.21	9.57	9.1	95.8
08/10/09 03:30:00.0	9.82	9.52	9.1	98
08/10/09 04:00:00.0	9.42	9.27	9	99
08/10/09 04:30:00.0	9.03	9.03	8.8	100.4
08/10/09 05:00:00.0	9.03	9.03	8.8	100
08/10/09 05:30:00.0	9.03	9.03	8.8	100.4
08/10/09 06:00:00.0	9.03	9.03	8.8	101.3
08/10/09 06:30:00.0	9.03	9.03	8.8	101.6
08/10/09 07:00:00.0	9.82	9.82	9.3	101.6
08/10/09 07:30:00.0	10.6	10.6	9.8	101.3
08/10/09 08:00:00.0	11.77	10.22	9.5	90.2
08/10/09 08:30:00.0	13.32	10.78	9.8	84.6
08/10/09 09:00:00.0	14.09	10.77	9.7	80.4
08/10/09 09:30:00.0	16.38	10.62	9.6	68.7
08/10/09 10:00:00.0	15.23	11.45	10.2	78.1
08/10/09 10:30:00.0	15.62	10.84	9.7	73.2
08/10/09 11:00:00.0	17.52	10.31	9.3	62.6
08/10/09 11:30:00.0	17.9	10.28	9.3	61
08/10/09 12:00:00.0	19.04	10.44	9.4	57.4
08/10/09 12:30:00.0	17.9	11.26	9.9	65.1
08/10/09 13:00:00.0	17.52	10.9	9.7	65.1
08/10/09 13:30:00.0	17.9	11.51	10.1	66.2
08/10/09 14:00:00.0	19.42	11.34	9.9	59.5
08/10/09 14:30:00.0	20.95	11.52	10	54.8
08/10/09 15:00:00.0	23.24	11.63	10	48
08/10/09 15:30:00.0	21.71	11.78	10.2	53.2
08/10/09 16:00:00.0	21.33	11.59	10	53.8
08/10/09 16:30:00.0	19.81	10.73	9.5	55.8
08/10/09 17:00:00.0	19.04	10.85	9.6	59
08/10/09 17:30:00.0	19.81	11.15	9.8	57.4
08/10/09 18:00:00.0	19.42	11.21	9.9	59
08/10/09 18:30:00.0	19.04	11.11	9.8	60
08/10/09 19:00:00.0	18.28	11.76	10.3	65.7
08/10/09 19:30:00.0	17.14	11.78	10.3	70.7
08/10/09 20:00:00.0	16.38	11.88	10.4	74.7
08/10/09 20:30:00.0	16	12.46	10.8	79.5
08/10/09 21:00:00.0	14.85	13.48	11.6	91.5
08/10/09 21:30:00.0	14.47	13.61	11.7	94.6
08/10/09 22:00:00.0	13.7	13.55	11.7	99
08/10/09 22:30:00.0	13.32	13.32	11.6	100.7
08/10/09 23:00:00.0	13.32	13.32	11.6	101.3
08/10/09 23:30:00.0	12.93	12.93	11.3	101.3
08/11/09 00:00:00.0	12.93	12.93	11.3	101.6
08/11/09 00:30:00.0	12.93	12.93	11.3	101.6
08/11/09 01:00:00.0	12.55	12.55	11	102
08/11/09 01:30:00.0	12.93	12.93	11.3	101.3
08/11/09 02:00:00.0	13.7	12.28	10.8	91.1
08/11/09 02:30:00.0	12.93	12.39	10.9	96.5
08/11/09 03:00:00.0	12.16	12.16	10.8	101.6
08/11/09 03:30:00.0	12.16	12.16	10.8	101.6
08/11/09 04:00:00.0	12.16	12.16	10.8	102
08/11/09 04:30:00.0	12.16	12.16	10.8	102
08/11/09 05:00:00.0	12.16	12.16	10.8	101.6
08/11/09 05:30:00.0	11.77	11.77	10.5	102
08/11/09 06:00:00.0	11.77	11.77	10.5	102
08/11/09 06:30:00.0	11.38	11.38	10.2	101.6
08/11/09 07:00:00.0	10.99	10.99	10	102
08/11/09 07:30:00.0	10.99	10.99	10	101.6
08/11/09 08:00:00.0	11.38	11.38	10.2	102
08/11/09 08:30:00.0	12.55	12.5	11	99.7
08/11/09 09:00:00.0	12.93	12.93	11.3	100.7
08/11/09 09:30:00.0	13.7	13.5	11.7	98.7
08/11/09 10:00:00.0	14.85	13.55	11.7	91.9
08/11/09 10:30:00.0	14.85	13.19	11.4	89.8
08/11/09 11:00:00.0	15.23	12.82	11.1	85.5
08/11/09 11:30:00.0	14.85	12.6	11	86.4
08/11/09 12:00:00.0	14.47	13.43	11.6	93.5
08/11/09 12:30:00.0	15.23	12.89	11.2	85.9
08/11/09 13:00:00.0	17.9	13.04	11.2	73.2
08/11/09 13:30:00.0	17.14	12.9	11.1	76.1
08/11/09 14:00:00.0	17.9	13.25	11.3	74.2
08/11/09 14:30:00.0	16	14.03	12	88.1
08/11/09 15:00:00.0	14.85	14.19	12.2	95.8
08/11/09 15:30:00.0	14.09	13.82	11.9	98.3
08/11/09 16:00:00.0	13.7	13.55	11.7	99
08/11/09 16:30:00.0	13.32	12.95	11.3	97.6
08/11/09 17:00:00.0	13.32	13.05	11.4	98.3
08/11/09 17:30:00.0	13.32	13.01	11.3	98
08/11/09 18:00:00.0	13.32	13.05	11.4	98.3
08/11/09 18:30:00.0	13.7	13.22	11.5	96.9
08/11/09 19:00:00.0	13.32	13.32	11.6	100
08/11/09 19:30:00.0	13.32	13.32	11.6	100.4
08/11/09 20:00:00.0	13.32	12.9	11.2	97.3
08/11/09 20:30:00.0	13.32	13.01	11.3	98
08/11/09 21:00:00.0	13.32	12.9	11.2	97.3
08/11/09 21:30:00.0	12.93	12.73	11.1	98.7
08/11/09 22:00:00.0	13.32	12.42	10.9	94.3
08/11/09 22:30:00.0	12.93	12.84	11.2	99.4
08/11/09 23:00:00.0	12.93	12.84	11.2	99.4
08/11/09 23:30:00.0	12.55	12.55	11	101.6
08/12/09 00:00:00.0	12.55	12.55	11	102
08/12/09 00:30:00.0	12.55	12.55	11	102
08/12/09 01:00:00.0	12.55	12.55	11	101.6
08/12/09 01:30:00.0	12.16	12.16	10.8	101.6
08/12/09 02:00:00.0	12.16	12.16	10.8	102
08/12/09 02:30:00.0	12.16	12.16	10.8	102
08/12/09 03:00:00.0	12.16	12.16	10.8	102
08/12/09 03:30:00.0	12.16	12.16	10.8	102
08/12/09 04:00:00.0	12.55	12.55	11	102
08/12/09 04:30:00.0	12.55	12.55	11	101
08/12/09 05:00:00.0	12.55	12.55	11	101.3
08/12/09 05:30:00.0	12.16	12.16	10.8	102
08/12/09 06:00:00.0	12.16	12.16	10.8	100.4
08/12/09 06:30:00.0	12.16	12.16	10.8	101.6
08/12/09 07:00:00.0	12.16	12.16	10.8	101.6
08/12/09 07:30:00.0	12.16	12.16	10.8	102
08/12/09 08:00:00.0	12.16	12.16	10.8	102
08/12/09 08:30:00.0	12.55	12.55	11	101.6
08/12/09 09:00:00.0	12.55	12.55	11	101.6
08/12/09 09:30:00.0	12.55	12.55	11	101.6
08/12/09 10:00:00.0	12.93	12.93	11.3	100
08/12/09 10:30:00.0	13.32	13.22	11.5	99.4
08/12/09 11:00:00.0	14.85	14.36	12.3	96.9
08/12/09 11:30:00.0	14.09	14.04	12.1	99.7
08/12/09 12:00:00.0	13.7	13.7	11.8	100
08/12/09 12:30:00.0	16	15.02	12.8	93.9
08/12/09 13:00:00.0	16.76	13.99	11.9	83.7
08/12/09 13:30:00.0	17.14	11.89	10.4	71.2
08/12/09 14:00:00.0	15.62	13.43	11.5	86.8
08/12/09 14:30:00.0	16.38	13.78	11.8	84.6
08/12/09 15:00:00.0	14.85	13.88	11.9	93.9
08/12/09 15:30:00.0	13.32	13.32	11.6	101
08/12/09 16:00:00.0	13.32	13.32	11.6	101
08/12/09 16:30:00.0	12.55	12.55	11	101.6
08/12/09 17:00:00.0	12.55	12.55	11	102
08/12/09 17:30:00.0	12.93	12.93	11.3	101.6
08/12/09 18:00:00.0	12.93	12.93	11.3	100.7
08/12/09 18:30:00.0	12.16	12.16	10.8	101.3
08/12/09 19:00:00.0	12.16	12.16	10.8	102
08/12/09 19:30:00.0	12.16	12.16	10.8	102
08/12/09 20:00:00.0	12.16	12.16	10.8	102
08/12/09 20:30:00.0	11.77	11.77	10.5	102
08/12/09 21:00:00.0	11.77	11.77	10.5	102
08/12/09 21:30:00.0	11.77	11.77	10.5	102
08/12/09 22:00:00.0	11.38	11.38	10.2	102
08/12/09 22:30:00.0	11.38	11.38	10.2	102
08/12/09 23:00:00.0	10.6	10.6	9.8	102
08/12/09 23:30:00.0	10.21	10.21	9.5	102.3
08/13/09 00:00:00.0	9.82	9.82	9.3	102.3
08/13/09 00:30:00.0	9.82	9.82	9.3	102
08/13/09 01:00:00.0	9.82	9.82	9.3	102.3
08/13/09 01:30:00.0	9.42	9.42	9.1	102
08/13/09 02:00:00.0	9.03	9.03	8.8	102
08/13/09 02:30:00.0	8.63	8.63	8.6	102.3
08/13/09 03:00:00.0	8.23	8.23	8.4	102.3
08/13/09 03:30:00.0	7.83	7.83	8.2	102.3
08/13/09 04:00:00.0	7.43	7.43	8	102
08/13/09 04:30:00.0	7.43	7.43	8	102.3
08/13/09 05:00:00.0	7.43	7.43	8	102.3
08/13/09 05:30:00.0	6.62	6.62	7.6	102.3
08/13/09 06:00:00.0	6.62	6.62	7.6	102.3
08/13/09 06:30:00.0	5.81	5.81	7.2	102
08/13/09 07:00:00.0	6.22	6.22	7.4	101.3
08/13/09 07:30:00.0	7.03	6.22	7.3	94.6
08/13/09 08:00:00.0	7.43	5.93	7.2	90.2
08/13/09 08:30:00.0	8.23	6.1	7.2	86.4
08/13/09 09:00:00.0	8.23	6.17	7.3	86.8
08/13/09 09:30:00.0	8.63	6.63	7.5	87.2
08/13/09 10:00:00.0	8.63	7.81	8.1	94.6
08/13/09 10:30:00.0	9.42	7.34	7.9	86.8
08/13/09 11:00:00.0	10.6	8.27	8.3	85.5
08/13/09 11:30:00.0	10.6	8.19	8.3	85
08/13/09 12:00:00.0	10.21	8.61	8.5	89.8
08/13/09 12:30:00.0	9.82	8.22	8.3	89.8
08/13/09 13:00:00.0	10.99	7.05	7.7	76.6
08/13/09 13:30:00.0	10.6	7.04	7.7	78.6
08/13/09 14:00:00.0	10.99	7.14	7.7	77.1
08/13/09 14:30:00.0	11.77	7.14	7.7	73.2
08/13/09 15:00:00.0	10.6	7.21	7.8	79.5
08/13/09 15:30:00.0	10.21	7.89	8.1	85.5
08/13/09 16:00:00.0	10.21	7.49	7.9	83.2
08/13/09 16:30:00.0	10.21	7.49	7.9	83.2
08/13/09 17:00:00.0	9.82	7.73	8.1	86.8
08/13/09 17:30:00.0	9.82	7.42	7.9	85
08/13/09 18:00:00.0	9.82	7.5	7.9	85.5
08/13/09 18:30:00.0	9.82	7.42	7.9	85
08/13/09 19:00:00.0	9.82	7.26	7.8	84.1
08/13/09 19:30:00.0	9.03	7.65	8	91.1
08/13/09 20:00:00.0	8.63	8.54	8.6	99.4
08/13/09 20:30:00.0	7.43	7.03	7.7	97.3
08/13/09 21:00:00.0	7.43	7.43	8	100.7
08/13/09 21:30:00.0	7.83	7.83	8.2	101
08/13/09 22:00:00.0	7.43	7.43	8	100.4
08/13/09 22:30:00.0	7.43	7.18	7.8	98.3
08/13/09 23:00:00.0	7.43	7.43	8	101.3
08/13/09 23:30:00.0	7.43	7.43	8	101.6
08/14/09 00:00:00.0	7.43	7.43	8	101.3
08/14/09 00:30:00.0	7.43	7.43	8	102
08/14/09 01:00:00.0	7.03	7.03	7.8	102.3
08/14/09 01:30:00.0	7.03	7.03	7.8	101.6
08/14/09 02:00:00.0	7.03	7.03	7.8	101.6
08/14/09 02:30:00.0	7.03	6.88	7.7	99
08/14/09 03:00:00.0	7.03	7.03	7.8	102
08/14/09 03:30:00.0	6.62	6.62	7.6	102
08/14/09 04:00:00.0	6.62	6.62	7.6	102
08/14/09 04:30:00.0	6.62	6.62	7.6	102
08/14/09 05:00:00.0	6.62	6.62	7.6	102
08/14/09 05:30:00.0	6.62	6.62	7.6	102
08/14/09 06:00:00.0	6.62	6.62	7.6	102
08/14/09 06:30:00.0	6.62	6.62	7.6	102
08/14/09 07:00:00.0	6.62	6.62	7.6	102
08/14/09 07:30:00.0	6.62	6.62	7.6	102
08/14/09 08:00:00.0	6.62	6.62	7.6	102
08/14/09 08:30:00.0	6.22	6.22	7.4	102
08/14/09 09:00:00.0	6.22	6.22	7.4	102.3
08/14/09 09:30:00.0	6.22	6.22	7.4	102.3
08/14/09 10:00:00.0	6.62	6.62	7.6	102.3
08/14/09 10:30:00.0	6.62	6.62	7.6	102.3
08/14/09 11:00:00.0	6.62	6.62	7.6	102.3
08/14/09 11:30:00.0	7.03	7.03	7.8	102
08/14/09 12:00:00.0	7.43	7.43	8	100.4
08/14/09 12:30:00.0	8.63	8	8.2	95.8
08/14/09 13:00:00.0	8.23	7.77	8.1	96.9
08/14/09 13:30:00.0	8.63	8.38	8.5	98.3
08/14/09 14:00:00.0	8.23	8.19	8.4	99.7
08/14/09 14:30:00.0	8.63	8.59	8.6	99.7
08/14/09 15:00:00.0	9.03	8.67	8.6	97.6
08/14/09 15:30:00.0	9.03	8.62	8.6	97.3
08/14/09 16:00:00.0	9.03	8.77	8.7	98.3
08/14/09 16:30:00.0	9.42	8.79	8.7	95.8
08/14/09 17:00:00.0	9.42	8.73	8.6	95.4
08/14/09 17:30:00.0	9.03	8.83	8.7	98.7
08/14/09 18:00:00.0	8.63	8.59	8.6	99.7
08/14/09 18:30:00.0	8.63	8.63	8.6	101.3
08/14/09 19:00:00.0	8.63	8.63	8.6	100.7
08/14/09 19:30:00.0	8.63	8.63	8.6	101.6
08/14/09 20:00:00.0	8.63	8.63	8.6	100
08/14/09 20:30:00.0	8.63	8.63	8.6	100.4
08/14/09 21:00:00.0	8.23	8.23	8.4	102
08/14/09 21:30:00.0	7.83	7.83	8.2	102.3
08/14/09 22:00:00.0	7.43	7.43	8	102
08/14/09 22:30:00.0	7.03	7.03	7.8	102
08/14/09 23:00:00.0	6.62	6.62	7.6	102
08/14/09 23:30:00.0	6.62	6.62	7.6	102
08/15/09 00:00:00.0	6.62	6.62	7.6	102.3
08/15/09 00:30:00.0	6.62	6.62	7.6	102.3
08/15/09 01:00:00.0	6.62	6.62	7.6	102
08/15/09 01:30:00.0	6.62	6.62	7.6	102
08/15/09 02:00:00.0	6.62	6.54	7.5	99.4
08/15/09 02:30:00.0	6.62	6.17	7.3	96.9
08/15/09 03:00:00.0	6.22	6.22	7.4	101.6
08/15/09 03:30:00.0	6.22	6.22	7.4	102.3
08/15/09 04:00:00.0	6.22	6.22	7.4	102
08/15/09 04:30:00.0	5.81	5.81	7.2	102
08/15/09 05:00:00.0	5.81	5.81	7.2	102.3
08/15/09 05:30:00.0	5.81	5.81	7.2	102.3
08/15/09 06:00:00.0	5.81	5.81	7.2	102.3
08/15/09 06:30:00.0	5.81	5.81	7.2	102.3
08/15/09 07:00:00.0	5.81	5.81	7.2	102.3
08/15/09 07:30:00.0	5.81	5.81	7.2	102
08/15/09 08:00:00.0	6.22	6.22	7.4	100.7
08/15/09 08:30:00.0	6.22	6.22	7.4	101.3
08/15/09 09:00:00.0	6.62	6.62	7.6	100
08/15/09 09:30:00.0	7.03	6.94	7.7	99.4
08/15/09 10:00:00.0	7.43	7.18	7.8	98.3
08/15/09 10:30:00.0	9.42	8.3	8.4	92.7
08/15/09 11:00:00.0	10.6	8.43	8.4	86.4
08/15/09 11:30:00.0	10.99	9.32	8.9	89.4
08/15/09 12:00:00.0	10.6	9.06	8.8	90.2
08/15/09 12:30:00.0	11.38	9.64	9.1	89
08/15/09 13:00:00.0	12.16	9.87	9.2	85.9
08/15/09 13:30:00.0	12.93	9.73	9.1	80.9
08/15/09 14:00:00.0	13.7	9.86	9.2	77.6
08/15/09 14:30:00.0	13.32	10.28	9.5	81.8
08/15/09 15:00:00.0	12.16	10.18	9.4	87.7
08/15/09 15:30:00.0	11.38	9.55	9.1	88.5
08/15/09 16:00:00.0	10.99	9.32	8.9	89.4
08/15/09 16:30:00.0	12.16	9.96	9.3	86.4
08/15/09 17:00:00.0	11.77	9.58	9.1	86.4
08/15/09 17:30:00.0	10.99	9.52	9.1	90.6
08/15/09 18:00:00.0	10.6	9.53	9.1	93.1
08/15/09 18:30:00.0	9.82	8.82	8.7	93.5
08/15/09 19:00:00.0	9.42	9.02	8.8	97.3
08/15/09 19:30:00.0	9.03	8.83	8.7	98.7
08/15/09 20:00:00.0	9.03	8.77	8.7	98.3
08/15/09 20:30:00.0	8.63	8.63	8.6	100
08/15/09 21:00:00.0	8.63	8.63	8.6	100
08/15/09 21:30:00.0	8.23	8.23	8.4	100.4
08/15/09 22:00:00.0	7.83	7.83	8.2	101.6
08/15/09 22:30:00.0	7.83	7.83	8.2	101.6
08/15/09 23:00:00.0	7.83	7.83	8.2	101
08/15/09 23:30:00.0	7.43	7.43	8	101.6
08/16/09 00:00:00.0	7.43	7.43	8	101.3
08/16/09 00:30:00.0	7.03	7.03	7.8	102
08/16/09 01:00:00.0	7.03	7.03	7.8	102
08/16/09 01:30:00.0	7.03	7.03	7.8	102
08/16/09 02:00:00.0	6.62	6.62	7.6	102
08/16/09 02:30:00.0	7.03	7.03	7.8	102
08/16/09 03:00:00.0	7.03	7.03	7.8	102
08/16/09 03:30:00.0	6.62	6.62	7.6	102.3
08/16/09 04:00:00.0	6.62	6.62	7.6	104
08/16/09 04:30:00.0	6.22	6.22	7.4	104
08/16/09 05:00:00.0	6.62	6.62	7.6	104
08/16/09 05:30:00.0	6.62	6.62	7.6	104
08/16/09 06:00:00.0	6.62	6.62	7.6	104
08/16/09 06:30:00.0	6.62	6.62	7.6	104
08/16/09 07:00:00.0	6.62	6.62	7.6	104
08/16/09 07:30:00.0	7.43	7.43	8	102.6
08/16/09 08:00:00.0	7.83	7.83	8.2	100
08/16/09 08:30:00.0	9.42	7.7	8.1	89
08/16/09 09:00:00.0	10.6	7.71	8	82.3
08/16/09 09:30:00.0	11.77	8.18	8.3	78.6
08/16/09 10:00:00.0	13.32	8.22	8.2	71.2
08/16/09 10:30:00.0	12.16	9.64	9.1	84.6
08/16/09 11:00:00.0	12.93	9.83	9.2	81.4
08/16/09 11:30:00.0	14.47	9.94	9.2	74.2
08/16/09 12:00:00.0	14.85	10.31	9.4	74.2
08/16/09 12:30:00.0	15.62	10.74	9.7	72.7
08/16/09 13:00:00.0	16.76	10.98	9.8	68.7
08/16/09 13:30:00.0	16.76	11.52	10.2	71.2
08/16/09 14:00:00.0	17.52	12.36	10.7	71.7
08/16/09 14:30:00.0	17.9	12.62	10.9	71.2
08/16/09 15:00:00.0	17.14	12.51	10.8	74.2
08/16/09 15:30:00.0	17.14	12.2	10.6	72.7
08/16/09 16:00:00.0	16.76	12.45	10.8	75.7
08/16/09 16:30:00.0	17.14	12.2	10.6	72.7
08/16/09 17:00:00.0	17.52	12.25	10.6	71.2
08/16/09 17:30:00.0	17.14	11.89	10.4	71.2
08/16/09 18:00:00.0	17.14	12.1	10.5	72.2
08/16/09 18:30:00.0	16.76	11.73	10.3	72.2
08/16/09 19:00:00.0	16	11.51	10.2	74.7
08/16/09 19:30:00.0	14.85	11.51	10.2	80.4
08/16/09 20:00:00.0	14.09	11.37	10.1	83.7
08/16/09 20:30:00.0	13.32	11.54	10.3	89
08/16/09 21:00:00.0	12.55	11.13	10	91.1
08/16/09 21:30:00.0	11.77	10.82	9.9	93.9
08/16/09 22:00:00.0	11.38	10.91	9.9	96.9
08/16/09 22:30:00.0	10.99	10.52	9.7	96.9
08/16/09 23:00:00.0	10.21	9.85	9.3	97.6
08/16/09 23:30:00.0	9.82	9.62	9.2	98.7
08/17/09 00:00:00.0	10.21	9.91	9.3	98
08/17/09 00:30:00.0	10.6	10.6	9.8	100.4
08/17/09 01:00:00.0	10.99	10.73	9.8	98.3
