"Plot Title: UPLSH-NE"
#,Date Time,H08 Temp. (°C) LGR S/N: 1277067 c:1,GCap. RH (%) LGR S/N: 1277067 c:3
3229,08/10/16 00:00:00,9.82,104.00
3230,08/10/16 00:30:00,9.82,104.00
3231,08/10/16 01:00:00,9.82,104.00
3232,08/10/16 01:30:00,9.82,104.00
3233,08/10/16 02:00:00,9.82,104.00
3234,08/10/16 02:30:00,9.42,104.00
3235,08/10/16 03:00:00,9.42,104.00
3236,08/10/16 03:30:00,9.42,104.00
3237,08/10/16 04:00:00,9.42,104.00
3238,08/10/16 04:30:00,9.42,104.00
3239,08/10/16 05:00:00,9.42,104.00
3240,08/10/16 05:30:00,9.03,104.00
3241,08/10/16 06:00:00,9.03,104.00
3242,08/10/16 06:30:00,9.03,104.00
3243,08/10/16 07:00:00,9.03,104.00
3244,08/10/16 07:30:00,9.03,104.00
3245,08/10/16 08:00:00,9.42,104.00
3246,08/10/16 08:30:00,9.82,104.00
3247,08/10/16 09:00:00,10.21,104.00
3248,08/10/16 09:30:00,10.60,104.00
3249,08/10/16 10:00:00,11.77,101.00
3250,08/10/16 10:30:00,12.93,93.90
3251,08/10/16 11:00:00,14.47,91.10
3252,08/10/16 11:30:00,15.23,84.20
3253,08/10/16 12:00:00,16.00,80.00
3254,08/10/16 12:30:00,16.76,76.70
3255,08/10/16 13:00:00,17.52,73.20
3256,08/10/16 13:30:00,17.90,74.70
3257,08/10/16 14:00:00,17.90,72.70
3258,08/10/16 14:30:00,18.28,73.20
3259,08/10/16 15:00:00,17.90,76.20
3260,08/10/16 15:30:00,17.90,74.70
3261,08/10/16 16:00:00,17.52,75.20
3262,08/10/16 16:30:00,17.52,75.20
3263,08/10/16 17:00:00,16.76,77.10
3264,08/10/16 17:30:00,16.76,78.10
3265,08/10/16 18:00:00,16.00,80.00
3266,08/10/16 18:30:00,15.23,83.30
3267,08/10/16 19:00:00,15.23,84.60
3268,08/10/16 19:30:00,14.47,85.50
3269,08/10/16 20:00:00,13.70,87.30
3270,08/10/16 20:30:00,12.55,90.70
3271,08/10/16 21:00:00,12.16,94.70
3272,08/10/16 21:30:00,11.77,96.60
3273,08/10/16 22:00:00,10.99,97.60
3274,08/10/16 22:30:00,10.21,96.20
3275,08/10/16 23:00:00,9.03,94.70
3276,08/10/16 23:30:00,8.23,100.40
3277,08/11/16 00:00:00,7.83,101.70
3278,08/11/16 00:30:00,7.43,101.70
3279,08/11/16 01:00:00,7.03,104.00
3280,08/11/16 01:30:00,7.03,104.00
3281,08/11/16 02:00:00,7.03,104.00
3282,08/11/16 02:30:00,6.62,104.00
3283,08/11/16 03:00:00,6.62,104.00
3284,08/11/16 03:30:00,6.62,104.00
3285,08/11/16 04:00:00,6.22,104.00
3286,08/11/16 04:30:00,6.22,104.00
3287,08/11/16 05:00:00,5.81,104.00
3288,08/11/16 05:30:00,5.81,104.00
3289,08/11/16 06:00:00,6.22,104.00
3290,08/11/16 06:30:00,7.43,104.00
3291,08/11/16 07:00:00,7.83,104.00
3292,08/11/16 07:30:00,9.03,104.00
3293,08/11/16 08:00:00,10.99,104.00
3294,08/11/16 08:30:00,12.93,104.00
3295,08/11/16 09:00:00,14.09,104.00
3296,08/11/16 09:30:00,16.00,100.70
3297,08/11/16 10:00:00,17.52,80.50
3298,08/11/16 10:30:00,18.66,71.20
3299,08/11/16 11:00:00,20.19,65.20
3300,08/11/16 11:30:00,20.95,59.00
3301,08/11/16 12:00:00,22.09,53.80
3302,08/11/16 12:30:00,22.86,52.20
3303,08/11/16 13:00:00,23.24,50.10
3304,08/11/16 13:30:00,23.24,53.30
3305,08/11/16 14:00:00,24.01,53.30
3306,08/11/16 14:30:00,23.63,53.80
3307,08/11/16 15:00:00,24.01,53.30
3308,08/11/16 15:30:00,23.63,58.50
3309,08/11/16 16:00:00,23.24,64.10
3310,08/11/16 16:30:00,22.86,66.20
3311,08/11/16 17:00:00,22.48,66.20
3312,08/11/16 17:30:00,22.09,67.70
3313,08/11/16 18:00:00,21.71,68.70
3314,08/11/16 18:30:00,20.95,71.20
3315,08/11/16 19:00:00,20.19,74.70
3316,08/11/16 19:30:00,19.04,79.10
3317,08/11/16 20:00:00,18.28,83.70
3318,08/11/16 20:30:00,17.14,88.10
3319,08/11/16 21:00:00,15.62,92.30
3320,08/11/16 21:30:00,14.47,94.30
3321,08/11/16 22:00:00,13.70,97.60
3322,08/11/16 22:30:00,12.93,96.20
3323,08/11/16 23:00:00,12.16,98.70
3324,08/11/16 23:30:00,11.77,102.30
3325,08/12/16 00:00:00,11.38,102.00
3326,08/12/16 00:30:00,10.60,102.60
3327,08/12/16 01:00:00,10.60,104.00
3328,08/12/16 01:30:00,10.21,104.00
3329,08/12/16 02:00:00,10.21,104.00
3330,08/12/16 02:30:00,10.21,104.00
3331,08/12/16 03:00:00,10.21,104.00
3332,08/12/16 03:30:00,10.21,104.00
3333,08/12/16 04:00:00,9.82,104.00
3334,08/12/16 04:30:00,9.42,104.00
3335,08/12/16 05:00:00,9.42,104.00
3336,08/12/16 05:30:00,9.42,104.00
3337,08/12/16 06:00:00,9.03,104.00
3338,08/12/16 06:30:00,9.03,104.00
3339,08/12/16 07:00:00,9.03,104.00
3340,08/12/16 07:30:00,10.60,104.00
3341,08/12/16 08:00:00,12.93,104.00
3342,08/12/16 08:30:00,14.09,104.00
3343,08/12/16 09:00:00,15.62,101.40
3344,08/12/16 09:30:00,17.90,72.70
3345,08/12/16 10:00:00,19.81,63.10
3346,08/12/16 10:30:00,21.33,53.30
3347,08/12/16 11:00:00,23.24,50.70
3348,08/12/16 11:30:00,24.40,47.50
3349,08/12/16 12:00:00,25.17,43.90
3350,08/12/16 12:30:00,25.56,42.40
3351,08/12/16 13:00:00,25.56,42.40
3352,08/12/16 13:30:00,26.34,37.30
3353,08/12/16 14:00:00,26.73,39.40
3354,08/12/16 14:30:00,26.73,36.40
3355,08/12/16 15:00:00,26.34,40.90
3356,08/12/16 15:30:00,26.34,45.00
3357,08/12/16 16:00:00,26.34,49.10
3358,08/12/16 16:30:00,25.56,49.60
3359,08/12/16 17:00:00,25.17,53.80
3360,08/12/16 17:30:00,25.17,54.30
3361,08/12/16 18:00:00,24.40,55.90
3362,08/12/16 18:30:00,23.63,55.90
3363,08/12/16 19:00:00,22.09,64.70
3364,08/12/16 19:30:00,21.33,67.20
3365,08/12/16 20:00:00,20.19,73.20
3366,08/12/16 20:30:00,18.66,74.20
3367,08/12/16 21:00:00,17.52,80.50
3368,08/12/16 21:30:00,16.00,86.00
3369,08/12/16 22:00:00,14.85,91.90
3370,08/12/16 22:30:00,14.09,94.70
3371,08/12/16 23:00:00,13.70,98.00
3372,08/12/16 23:30:00,12.93,99.40
3373,08/13/16 00:00:00,12.55,99.40
3374,08/13/16 00:30:00,12.16,101.40
3375,08/13/16 01:00:00,12.16,103.50
3376,08/13/16 01:30:00,11.77,104.00
3377,08/13/16 02:00:00,11.77,104.00
3378,08/13/16 02:30:00,12.16,104.00
3379,08/13/16 03:00:00,11.77,104.00
3380,08/13/16 03:30:00,11.38,104.00
3381,08/13/16 04:00:00,11.38,104.00
3382,08/13/16 04:30:00,11.38,104.00
3383,08/13/16 05:00:00,10.99,104.00
3384,08/13/16 05:30:00,10.60,104.00
3385,08/13/16 06:00:00,10.60,104.00
3386,08/13/16 06:30:00,10.21,104.00
3387,08/13/16 07:00:00,10.60,104.00
3388,08/13/16 07:30:00,12.16,104.00
3389,08/13/16 08:00:00,14.47,104.00
3390,08/13/16 08:30:00,15.23,104.00
3391,08/13/16 09:00:00,16.00,104.00
3392,08/13/16 09:30:00,17.52,104.00
3393,08/13/16 10:00:00,19.04,90.30
3394,08/13/16 10:30:00,20.57,75.20
3395,08/13/16 11:00:00,21.71,63.60
3396,08/13/16 11:30:00,22.86,57.40
3397,08/13/16 12:00:00,23.63,54.30
3398,08/13/16 12:30:00,24.40,54.30
3399,08/13/16 13:00:00,24.40,56.40
3400,08/13/16 13:30:00,24.79,56.40
3401,08/13/16 14:00:00,24.79,55.90
3402,08/13/16 14:30:00,24.79,55.30
3403,08/13/16 15:00:00,24.79,56.90
3404,08/13/16 15:30:00,24.40,56.40
3405,08/13/16 16:00:00,24.01,58.50
3406,08/13/16 16:30:00,24.01,56.90
3407,08/13/16 17:00:00,23.63,57.40
3408,08/13/16 17:30:00,23.24,58.50
3409,08/13/16 18:00:00,22.48,59.50
3410,08/13/16 18:30:00,22.09,59.50
3411,08/13/16 19:00:00,21.33,61.10
3412,08/13/16 19:30:00,20.19,67.70
3413,08/13/16 20:00:00,19.04,72.70
3414,08/13/16 20:30:00,18.28,73.70
3415,08/13/16 21:00:00,17.52,80.00
3416,08/13/16 21:30:00,16.76,86.40
3417,08/13/16 22:00:00,16.00,89.80
3418,08/13/16 22:30:00,15.23,93.90
3419,08/13/16 23:00:00,14.47,94.70
3420,08/13/16 23:30:00,14.09,95.10
3421,08/14/16 00:00:00,13.70,95.10
3422,08/14/16 00:30:00,13.32,96.60
3423,08/14/16 01:00:00,12.16,96.90
3424,08/14/16 01:30:00,11.38,97.60
3425,08/14/16 02:00:00,10.60,98.70
3426,08/14/16 02:30:00,10.21,100.70
3427,08/14/16 03:00:00,10.21,102.30
3428,08/14/16 03:30:00,10.60,103.80
3429,08/14/16 04:00:00,9.82,102.30
3430,08/14/16 04:30:00,10.21,103.50
3431,08/14/16 05:00:00,10.99,102.90
3432,08/14/16 05:30:00,10.60,101.40
3433,08/14/16 06:00:00,12.16,96.20
3434,08/14/16 06:30:00,12.55,93.90
3435,08/14/16 07:00:00,13.32,91.10
3436,08/14/16 07:30:00,14.47,90.30
3437,08/14/16 08:00:00,16.00,84.20
3438,08/14/16 08:30:00,17.14,83.70
3439,08/14/16 09:00:00,18.66,71.70
3440,08/14/16 09:30:00,19.81,69.70
3441,08/14/16 10:00:00,20.57,66.20
3442,08/14/16 10:30:00,21.33,64.10
3443,08/14/16 11:00:00,22.09,61.10
3444,08/14/16 11:30:00,22.48,58.50
3445,08/14/16 12:00:00,22.86,57.40
3446,08/14/16 12:30:00,23.24,54.30
3447,08/14/16 13:00:00,23.24,51.20
3448,08/14/16 13:30:00,23.63,49.60
3449,08/14/16 14:00:00,24.01,51.20
3450,08/14/16 14:30:00,24.01,49.10
3451,08/14/16 15:00:00,23.63,55.30
3452,08/14/16 15:30:00,22.86,57.90
3453,08/14/16 16:00:00,22.86,59.50
3454,08/14/16 16:30:00,22.09,56.40
3455,08/14/16 17:00:00,21.71,60.50
3456,08/14/16 17:30:00,21.33,61.60
3457,08/14/16 18:00:00,20.95,62.10
3458,08/14/16 18:30:00,20.19,65.20
3459,08/14/16 19:00:00,19.42,67.20
3460,08/14/16 19:30:00,18.66,68.70
3461,08/14/16 20:00:00,17.52,72.70
3462,08/14/16 20:30:00,16.38,77.10
3463,08/14/16 21:00:00,16.00,80.00
3464,08/14/16 21:30:00,14.85,84.20
3465,08/14/16 22:00:00,14.47,86.80
3466,08/14/16 22:30:00,13.32,89.40
3467,08/14/16 23:00:00,11.77,92.30
3468,08/14/16 23:30:00,11.38,96.90
3469,08/15/16 00:00:00,10.99,96.90
3470,08/15/16 00:30:00,10.21,95.10
3471,08/15/16 01:00:00,9.82,96.90
3472,08/15/16 01:30:00,9.42,98.70
3473,08/15/16 02:00:00,9.03,98.40
3474,08/15/16 02:30:00,8.63,98.40
3475,08/15/16 03:00:00,8.23,100.40
3476,08/15/16 03:30:00,7.83,100.40
3477,08/15/16 04:00:00,7.43,102.30
3478,08/15/16 04:30:00,7.43,103.50
3479,08/15/16 05:00:00,7.43,103.80
3480,08/15/16 05:30:00,7.03,103.50
3481,08/15/16 06:00:00,7.03,104.00
3482,08/15/16 06:30:00,7.03,104.00
3483,08/15/16 07:00:00,7.03,104.00
3484,08/15/16 07:30:00,8.23,104.00
3485,08/15/16 08:00:00,10.60,104.00
3486,08/15/16 08:30:00,13.70,89.80
3487,08/15/16 09:00:00,15.62,77.60
3488,08/15/16 09:30:00,16.76,68.20
3489,08/15/16 10:00:00,17.90,65.20
3490,08/15/16 10:30:00,19.04,63.60
3491,08/15/16 11:00:00,19.81,62.60
3492,08/15/16 11:30:00,20.57,57.40
3493,08/15/16 12:00:00,21.33,58.50
3494,08/15/16 12:30:00,21.33,55.90
3495,08/15/16 13:00:00,21.71,54.80
3496,08/15/16 13:30:00,22.09,57.40
3497,08/15/16 14:00:00,22.09,60.00
3498,08/15/16 14:30:00,22.09,59.50
3499,08/15/16 15:00:00,22.09,60.00
3500,08/15/16 15:30:00,22.09,59.50
3501,08/15/16 16:00:00,22.09,60.50
3502,08/15/16 16:30:00,21.71,60.00
3503,08/15/16 17:00:00,21.71,62.60
3504,08/15/16 17:30:00,20.95,65.20
3505,08/15/16 18:00:00,20.57,66.20
3506,08/15/16 18:30:00,19.81,68.70
3507,08/15/16 19:00:00,19.42,69.70
3508,08/15/16 19:30:00,18.28,72.20
3509,08/15/16 20:00:00,17.52,77.10
3510,08/15/16 20:30:00,16.38,80.90
3511,08/15/16 21:00:00,15.23,85.50
3512,08/15/16 21:30:00,14.85,86.80
3513,08/15/16 22:00:00,14.09,89.40
3514,08/15/16 22:30:00,13.32,93.50
3515,08/15/16 23:00:00,12.55,93.90
3516,08/15/16 23:30:00,12.16,94.70
3517,08/16/16 00:00:00,10.99,94.70
3518,08/16/16 00:30:00,10.21,99.70
3519,08/16/16 01:00:00,9.82,99.00
3520,08/16/16 01:30:00,9.03,99.00
3521,08/16/16 02:00:00,8.63,100.40
3522,08/16/16 02:30:00,8.23,101.40
3523,08/16/16 03:00:00,7.83,102.30
3524,08/16/16 03:30:00,7.43,103.50
3525,08/16/16 04:00:00,7.43,104.00
3526,08/16/16 04:30:00,7.43,104.00
3527,08/16/16 05:00:00,8.23,104.00
3528,08/16/16 05:30:00,7.83,104.00
3529,08/16/16 06:00:00,8.23,104.00
3530,08/16/16 06:30:00,9.82,104.00
3531,08/16/16 07:00:00,9.82,104.00
3532,08/16/16 07:30:00,10.99,104.00
3533,08/16/16 08:00:00,12.16,104.00
3534,08/16/16 08:30:00,13.32,104.00
3535,08/16/16 09:00:00,15.62,83.70
3536,08/16/16 09:30:00,17.14,74.70
3537,08/16/16 10:00:00,17.90,71.70
3538,08/16/16 10:30:00,18.66,68.20
3539,08/16/16 11:00:00,19.81,62.60
3540,08/16/16 11:30:00,20.57,62.60
3541,08/16/16 12:00:00,20.95,60.50
3542,08/16/16 12:30:00,21.71,60.00
3543,08/16/16 13:00:00,22.09,59.00
3544,08/16/16 13:30:00,22.09,57.40
3545,08/16/16 14:00:00,22.86,56.40
3546,08/16/16 14:30:00,22.86,55.90
3547,08/16/16 15:00:00,23.24,53.30
3548,08/16/16 15:30:00,23.24,53.80
3549,08/16/16 16:00:00,22.48,56.90
3550,08/16/16 16:30:00,22.09,60.50
3551,08/16/16 17:00:00,21.33,60.50
3552,08/16/16 17:30:00,20.95,64.70
3553,08/16/16 18:00:00,20.57,63.60
3554,08/16/16 18:30:00,19.81,65.70
3555,08/16/16 19:00:00,19.04,68.20
3556,08/16/16 19:30:00,18.28,71.70
3557,08/16/16 20:00:00,17.52,74.20
3558,08/16/16 20:30:00,16.38,77.10
3559,08/16/16 21:00:00,16.00,79.50
3560,08/16/16 21:30:00,15.62,81.40
3561,08/16/16 22:00:00,15.23,81.40
3562,08/16/16 22:30:00,14.85,82.30
3563,08/16/16 23:00:00,14.09,87.70
3564,08/16/16 23:30:00,13.32,92.70
3565,08/17/16 00:00:00,12.93,96.20
3566,08/17/16 00:30:00,12.55,98.00
3567,08/17/16 01:00:00,11.77,93.50
3568,08/17/16 01:30:00,11.38,97.30
3569,08/17/16 02:00:00,10.60,97.60
3570,08/17/16 02:30:00,9.82,98.40
3571,08/17/16 03:00:00,9.42,98.00
3572,08/17/16 03:30:00,9.82,103.20
3573,08/17/16 04:00:00,9.03,103.20
3574,08/17/16 04:30:00,8.63,102.90
3575,08/17/16 05:00:00,8.63,103.80
3576,08/17/16 05:30:00,8.23,104.00
3577,08/17/16 06:00:00,7.83,104.00
3578,08/17/16 06:30:00,7.83,104.00
3579,08/17/16 07:00:00,7.83,104.00
3580,08/17/16 07:30:00,9.42,104.00
3581,08/17/16 08:00:00,11.38,104.00
3582,08/17/16 08:30:00,12.16,104.00
3583,08/17/16 09:00:00,14.09,104.00
3584,08/17/16 09:30:00,15.62,87.30
3585,08/17/16 10:00:00,16.38,81.90
3586,08/17/16 10:30:00,17.52,78.10
3587,08/17/16 11:00:00,18.28,72.70
3588,08/17/16 11:30:00,19.04,69.70
3589,08/17/16 12:00:00,19.81,69.70
3590,08/17/16 12:30:00,20.57,62.60
3591,08/17/16 13:00:00,20.95,62.10
3592,08/17/16 13:30:00,20.95,62.10
3593,08/17/16 14:00:00,21.33,61.60
3594,08/17/16 14:30:00,21.71,63.10
3595,08/17/16 15:00:00,22.09,62.10
3596,08/17/16 15:30:00,22.09,60.50
3597,08/17/16 16:00:00,21.33,64.10
3598,08/17/16 16:30:00,21.33,64.10
3599,08/17/16 17:00:00,20.95,66.20
3600,08/17/16 17:30:00,20.57,65.20
3601,08/17/16 18:00:00,20.19,65.70
3602,08/17/16 18:30:00,19.42,64.70
3603,08/17/16 19:00:00,18.66,66.20
3604,08/17/16 19:30:00,17.90,69.20
3605,08/17/16 20:00:00,16.76,73.20
3606,08/17/16 20:30:00,16.00,75.20
3607,08/17/16 21:00:00,14.85,76.70
3608,08/17/16 21:30:00,14.09,80.50
3609,08/17/16 22:00:00,12.55,86.40
3610,08/17/16 22:30:00,11.38,88.60
3611,08/17/16 23:00:00,10.60,91.50
3612,08/17/16 23:30:00,9.82,95.10
3613,08/18/16 00:00:00,9.82,98.40
3614,08/18/16 00:30:00,9.82,96.90
3615,08/18/16 01:00:00,9.42,99.70
3616,08/18/16 01:30:00,9.03,101.40
3617,08/18/16 02:00:00,9.03,101.70
3618,08/18/16 02:30:00,9.03,102.60
3619,08/18/16 03:00:00,9.03,104.00
3620,08/18/16 03:30:00,8.63,104.00
3621,08/18/16 04:00:00,8.63,104.00
3622,08/18/16 04:30:00,8.63,104.00
3623,08/18/16 05:00:00,8.63,104.00
3624,08/18/16 05:30:00,8.63,104.00
3625,08/18/16 06:00:00,8.63,104.00
3626,08/18/16 06:30:00,9.03,104.00
3627,08/18/16 07:00:00,9.03,104.00
3628,08/18/16 07:30:00,10.21,104.00
3629,08/18/16 08:00:00,13.70,104.00
3630,08/18/16 08:30:00,15.23,104.00
3631,08/18/16 09:00:00,16.38,104.00
3632,08/18/16 09:30:00,18.66,85.50
3633,08/18/16 10:00:00,22.09,48.10
3634,08/18/16 10:30:00,24.40,37.80
3635,08/18/16 11:00:00,25.56,37.30
3636,08/18/16 11:30:00,26.73,37.30
3637,08/18/16 12:00:00,27.52,36.80
3638,08/18/16 12:30:00,28.31,32.90
3639,08/18/16 13:00:00,27.52,37.30
3640,08/18/16 13:30:00,27.91,41.40
3641,08/18/16 14:00:00,28.31,40.90
3642,08/18/16 14:30:00,28.31,40.40
3643,08/18/16 15:00:00,28.31,43.90
3644,08/18/16 15:30:00,28.31,45.00
3645,08/18/16 16:00:00,27.91,44.50
3646,08/18/16 16:30:00,27.52,41.40
3647,08/18/16 17:00:00,27.12,46.00
3648,08/18/16 17:30:00,26.34,49.10
3649,08/18/16 18:00:00,25.95,52.20
3650,08/18/16 18:30:00,25.17,54.80
3651,08/18/16 19:00:00,23.63,60.50
3652,08/18/16 19:30:00,22.48,65.70
3653,08/18/16 20:00:00,20.95,72.20
3654,08/18/16 20:30:00,19.04,76.20
3655,08/18/16 21:00:00,17.14,84.60
3656,08/18/16 21:30:00,15.62,86.00
3657,08/18/16 22:00:00,14.47,88.10
3658,08/18/16 22:30:00,13.32,93.50
3659,08/18/16 23:00:00,12.93,93.90
3660,08/18/16 23:30:00,12.16,92.70
3661,08/19/16 00:00:00,12.16,99.40
3662,08/19/16 00:30:00,12.16,102.60
3663,08/19/16 01:00:00,13.70,86.80
3664,08/19/16 01:30:00,16.76,54.80
3665,08/19/16 02:00:00,20.57,36.80
3666,08/19/16 02:30:00,20.57,44.50
3667,08/19/16 03:00:00,17.90,63.60
3668,08/19/16 03:30:00,16.00,61.60
3669,08/19/16 04:00:00,14.85,67.70
3670,08/19/16 04:30:00,13.32,75.20
3671,08/19/16 05:00:00,12.55,79.50
3672,08/19/16 05:30:00,12.16,81.40
3673,08/19/16 06:00:00,11.77,79.10
3674,08/19/16 06:30:00,11.38,81.40
3675,08/19/16 07:00:00,11.38,80.90
3676,08/19/16 07:30:00,13.32,66.20
3677,08/19/16 08:00:00,16.38,56.40
3678,08/19/16 08:30:00,18.28,46.00
3679,08/19/16 09:00:00,19.81,46.50
3680,08/19/16 09:30:00,20.95,40.40
3681,08/19/16 10:00:00,22.09,40.90
3682,08/19/16 10:30:00,23.24,35.40
3683,08/19/16 11:00:00,24.40,33.90
3684,08/19/16 11:30:00,25.17,33.90
3685,08/19/16 12:00:00,25.95,33.40
3686,08/19/16 12:30:00,26.73,29.50
3687,08/19/16 13:00:00,27.12,29.50
3688,08/19/16 13:30:00,27.52,29.10
3689,08/19/16 14:00:00,27.91,29.10
3690,08/19/16 14:30:00,27.91,29.10
3691,08/19/16 15:00:00,27.52,32.90
3692,08/19/16 15:30:00,27.52,30.00
3693,08/19/16 16:00:00,26.34,32.40
3694,08/19/16 16:30:00,25.95,34.90
3695,08/19/16 17:00:00,25.17,41.90
3696,08/19/16 17:30:00,25.56,33.90
3697,08/19/16 18:00:00,25.17,37.80
3698,08/19/16 18:30:00,24.79,35.90
3699,08/19/16 19:00:00,23.63,47.00
3700,08/19/16 19:30:00,22.09,53.30
3701,08/19/16 20:00:00,20.57,68.70
3702,08/19/16 20:30:00,18.66,72.20
3703,08/19/16 21:00:00,17.14,78.10
3704,08/19/16 21:30:00,15.62,82.30
3705,08/19/16 22:00:00,14.47,82.80
3706,08/19/16 22:30:00,13.32,89.00
3707,08/19/16 23:00:00,13.32,91.50
3708,08/19/16 23:30:00,12.93,89.80
3709,08/20/16 00:00:00,12.93,91.10
3710,08/20/16 00:30:00,12.55,90.30
3711,08/20/16 01:00:00,11.77,93.50
3712,08/20/16 01:30:00,11.77,95.80
3713,08/20/16 02:00:00,10.99,92.30
3714,08/20/16 02:30:00,10.60,90.70
3715,08/20/16 03:00:00,10.21,93.10
3716,08/20/16 03:30:00,10.21,95.40
3717,08/20/16 04:00:00,9.82,95.80
3718,08/20/16 04:30:00,9.42,97.60
3719,08/20/16 05:00:00,9.42,99.00
3720,08/20/16 05:30:00,9.42,97.60
3721,08/20/16 06:00:00,9.03,99.00
3722,08/20/16 06:30:00,9.03,100.70
3723,08/20/16 07:00:00,9.03,101.40
3724,08/20/16 07:30:00,9.82,102.30
3725,08/20/16 08:00:00,12.16,104.00
3726,08/20/16 08:30:00,13.70,101.70
3727,08/20/16 09:00:00,16.00,81.90
3728,08/20/16 09:30:00,17.90,67.20
3729,08/20/16 10:00:00,19.81,57.90
3730,08/20/16 10:30:00,21.33,52.70
3731,08/20/16 11:00:00,22.86,52.70
3732,08/20/16 11:30:00,24.01,46.50
3733,08/20/16 12:00:00,25.56,39.40
3734,08/20/16 12:30:00,26.73,37.80
3735,08/20/16 13:00:00,26.73,34.40
3736,08/20/16 13:30:00,27.12,31.40
3737,08/20/16 14:00:00,27.52,29.50
3738,08/20/16 14:30:00,27.91,30.50
3739,08/20/16 15:00:00,27.91,31.90
3740,08/20/16 15:30:00,27.52,31.90
3741,08/20/16 16:00:00,27.12,33.90
3742,08/20/16 16:30:00,26.73,34.90
3743,08/20/16 17:00:00,26.34,36.40
3744,08/20/16 17:30:00,25.95,37.30
3745,08/20/16 18:00:00,25.17,34.90
3746,08/20/16 18:30:00,24.01,38.90
3747,08/20/16 19:00:00,23.24,43.90
3748,08/20/16 19:30:00,20.95,60.50
3749,08/20/16 20:00:00,18.66,67.20
3750,08/20/16 20:30:00,16.76,68.70
3751,08/20/16 21:00:00,15.62,70.20
3752,08/20/16 21:30:00,15.23,74.70
3753,08/20/16 22:00:00,14.85,81.90
3754,08/20/16 22:30:00,13.32,87.30
3755,08/20/16 23:00:00,12.93,92.70
3756,08/20/16 23:30:00,11.77,93.10
3757,08/21/16 00:00:00,10.99,95.10
3758,08/21/16 00:30:00,10.60,96.90
3759,08/21/16 01:00:00,10.21,99.00
3760,08/21/16 01:30:00,9.82,101.00
3761,08/21/16 02:00:00,9.42,100.70
3762,08/21/16 02:30:00,9.42,102.30
3763,08/21/16 03:00:00,9.03,103.50
3764,08/21/16 03:30:00,8.63,103.50
3765,08/21/16 04:00:00,8.23,104.00
3766,08/21/16 04:30:00,8.23,103.50
3767,08/21/16 05:00:00,7.83,103.50
3768,08/21/16 05:30:00,7.83,103.80
3769,08/21/16 06:00:00,7.43,103.50
3770,08/21/16 06:30:00,7.03,104.00
3771,08/21/16 07:00:00,7.43,104.00
3772,08/21/16 07:30:00,8.23,104.00
3773,08/21/16 08:00:00,10.99,104.00
3774,08/21/16 08:30:00,12.55,104.00
3775,08/21/16 09:00:00,15.62,72.20
3776,08/21/16 09:30:00,17.14,61.60
3777,08/21/16 10:00:00,18.28,58.50
3778,08/21/16 10:30:00,19.04,58.50
3779,08/21/16 11:00:00,19.42,59.00
3780,08/21/16 11:30:00,19.81,57.40
3781,08/21/16 12:00:00,20.19,57.40
3782,08/21/16 12:30:00,20.19,54.30
3783,08/21/16 13:00:00,20.19,56.40
3784,08/21/16 13:30:00,20.19,54.30
3785,08/21/16 14:00:00,19.81,53.80
3786,08/21/16 14:30:00,19.81,52.70
3787,08/21/16 15:00:00,19.81,48.10
3788,08/21/16 15:30:00,19.04,51.70
3789,08/21/16 16:00:00,19.04,51.70
3790,08/21/16 16:30:00,17.90,56.40
3791,08/21/16 17:00:00,17.52,58.50
3792,08/21/16 17:30:00,16.76,65.20
3793,08/21/16 18:00:00,16.76,69.70
3794,08/21/16 18:30:00,14.85,77.10
3795,08/21/16 19:00:00,14.09,79.10
3796,08/21/16 19:30:00,12.93,84.60
3797,08/21/16 20:00:00,11.77,87.70
3798,08/21/16 20:30:00,10.60,89.40
3799,08/21/16 21:00:00,9.82,89.80
3800,08/21/16 21:30:00,9.03,93.50
3801,08/21/16 22:00:00,8.63,97.60
3802,08/21/16 22:30:00,8.23,96.20
3803,08/21/16 23:00:00,7.03,92.70
3804,08/21/16 23:30:00,7.03,86.00
3805,08/22/16 00:00:00,7.03,84.60
3806,08/22/16 00:30:00,6.62,85.10
3807,08/22/16 01:00:00,6.62,83.30
3808,08/22/16 01:30:00,6.62,81.40
3809,08/22/16 02:00:00,6.62,83.30
3810,08/22/16 02:30:00,5.81,86.00
3811,08/22/16 03:00:00,5.40,86.80
3812,08/22/16 03:30:00,5.40,87.30
3813,08/22/16 04:00:00,4.99,88.60
3814,08/22/16 04:30:00,4.57,89.40
3815,08/22/16 05:00:00,4.15,92.30
3816,08/22/16 05:30:00,3.74,95.10
3817,08/22/16 06:00:00,3.31,97.60
3818,08/22/16 06:30:00,3.74,99.00
3819,08/22/16 07:00:00,4.15,100.70
3820,08/22/16 07:30:00,4.99,101.70
3821,08/22/16 08:00:00,6.22,99.70
3822,08/22/16 08:30:00,7.43,93.10
3823,08/22/16 09:00:00,8.23,87.70
3824,08/22/16 09:30:00,9.03,81.90
3825,08/22/16 10:00:00,9.82,80.90
3826,08/22/16 10:30:00,10.99,75.20
3827,08/22/16 11:00:00,11.77,72.70
3828,08/22/16 11:30:00,12.16,70.20
3829,08/22/16 12:00:00,12.93,65.70
3830,08/22/16 12:30:00,13.70,64.70
3831,08/22/16 13:00:00,13.70,63.60
3832,08/22/16 13:30:00,14.09,62.60
3833,08/22/16 14:00:00,14.47,60.50
