Date Time,Temperature
6/29/12 23:39,5.3
6/30/12 0:09,5.3
6/30/12 0:39,5.3
6/30/12 1:09,4.9
6/30/12 1:39,4.9
6/30/12 2:09,4.9
6/30/12 2:39,4.9
6/30/12 3:09,4.9
6/30/12 3:39,4.9
6/30/12 4:09,4.9
6/30/12 4:39,4.9
6/30/12 5:09,4.9
6/30/12 5:39,4.9
6/30/12 6:09,4.9
6/30/12 6:39,4.9
6/30/12 7:09,4.9
6/30/12 7:39,5.3
6/30/12 8:09,5.3
6/30/12 8:39,5.8
6/30/12 9:09,6.2
6/30/12 9:39,6.6
6/30/12 10:09,6.6
6/30/12 10:39,6.6
6/30/12 11:09,6.6
6/30/12 11:39,6.6
6/30/12 12:09,7.4
6/30/12 12:39,7.8
6/30/12 13:09,7.4
6/30/12 13:39,7.4
6/30/12 14:09,7
6/30/12 14:39,7.4
6/30/12 15:09,7.8
6/30/12 15:39,8.2
6/30/12 16:09,7.8
6/30/12 16:39,7.8
6/30/12 17:09,7.4
6/30/12 17:39,7.4
6/30/12 18:09,7
6/30/12 18:39,7
6/30/12 19:09,7
6/30/12 19:39,7
6/30/12 20:09,6.6
6/30/12 20:39,6.6
6/30/12 21:09,6.6
6/30/12 21:39,6.2
6/30/12 22:09,6.2
6/30/12 22:39,6.2
6/30/12 23:09,6.2
6/30/12 23:39,5.8
7/1/12 0:09,5.8
7/1/12 0:39,5.8
7/1/12 1:09,5.8
7/1/12 1:39,5.8
7/1/12 2:09,5.8
7/1/12 2:39,5.3
7/1/12 3:09,5.3
7/1/12 3:39,5.3
7/1/12 4:09,5.3
7/1/12 4:39,4.9
7/1/12 5:09,4.9
7/1/12 5:39,4.9
7/1/12 6:09,4.9
7/1/12 6:39,4.9
7/1/12 7:09,4.9
7/1/12 7:39,4.9
7/1/12 8:09,5.3
7/1/12 8:39,5.3
7/1/12 9:09,5.3
7/1/12 9:39,5.8
7/1/12 10:09,5.8
7/1/12 10:39,5.8
7/1/12 11:09,6.6
7/1/12 11:39,7.4
7/1/12 12:09,7.4
7/1/12 12:39,7.8
